strain	gene
ED3017	g4730
ED3017	g2352
ED3017	g568
ED3017	g4407
ED3017	g11085
ED3017	g999
ED3017	g997
ED3017	g6
ED3017	g548
ED3017	g4905
ED3017	g3655
ED3017	g998
ED3017	g19432
ED3017	g4725
ED3017	g15340
ED3017	g7700
ED3017	g11164
ED3017	g571
ED3017	g991
ED3017	g18805
ED3017	g7881
ED3017	g1974
ED3017	g564
ED3017	g1376
ED3017	g9023
ED3017	g951
ED3017	g4754
ED3017	g1001
JU2829	g15140
JU2829	g15167
JU2829	g17989
JU2829	g12029
JU2829	g12880
JU2829	g11510
JU2829	g2348
JU2829	g21688
JU2829	g12025
JU2829	g272
JU2829	g17082
JU2829	g11488
JU2829	g270
JU2829	g15517
JU2829	g13046
JU2829	g17083
JU2829	g11486
JU2829	g13568
JU2829	g15166
JU2829	g5288
JU2829	g14010
JU2829	g5289
JU2829	g20282
JU2829	g6608
JU2829	g11512
JU2829	g11153
JU2829	g3186
JU2829	g11978
JU2829	g6602
JU2829	g11494
JU2829	g12047
JU2829	g12049
JU2829	g6605
JU2829	g15139
JU2829	g6604
JU2829	g6603
JU2829	g11507
JU2829	g6606
JU2829	g12022
JU2829	g21633
JU2829	g11508
JU2829	g1878
JU2829	g11509
JU2829	g11757
JU2829	g12024
JU2829	g12019
JU2829	g16959
JU2829	g12027
JU2829	g15560
JU2829	g12881
JU2829	g16948
JU2829	g8017
JU2829	g6609
JU2829	g274
JU2829	g13402
JU2829	g12020
JU2829	g7743
JU2829	g15475
JU2829	g14723
JU2829	g10016
JU2829	g12018
JU2829	g15472
JU2829	g6610
JU2829	g16949
JU2829	g12026
JU2829	g12021
JU2829	g6640
JU2829	g269
JU2829	g22347
JU2829	g3187
JU2829	g9935
JU2829	g457
JU2829	g5283
JU2829	g6607
JU2829	g11513
JU2829	g18205
JU2829	g11492
JU2829	g10975
JU2829	g12403
JU2829	g22356
JU2829	g16040
JU2829	g5287
JU2829	g299
JU2829	g13012
JU2829	g12028
JU2829	g11511
JU311	g4187
JU311	g13817
JU311	g16513
JU311	g1066
JU311	g545
JU311	g16724
JU311	g1925
JU311	g1062
JU311	g11765
JU311	g15357
JU311	g523
JU311	g11763
JU311	g4538
JU311	g2093
JU311	g9087
JU311	g4160
JU311	g9130
JU311	g521
JU311	g21826
JU311	g2604
JU311	g4186
JU311	g3040
JU311	g13816
JU311	g11480
JU311	g19302
JU311	g9123
JU311	g547
JU311	g185
JU311	g17446
JU311	g1015
JU311	g529
JU311	g1085
JU311	g1087
JU311	g9127
JU311	g4159
JU311	g9129
JU311	g542
JU311	g9126
JU311	g9125
JU311	g543
JU311	g9124
JU311	g15356
JU311	g9128
JU311	g14722
JU311	g544
JU311	g793
JU311	g13818
JU311	g1061
JU311	g10094
JU311	g1926
JU311	g1056
JU311	g1064
JU311	g4581
JU311	g15484
JU311	g7703
JU311	g7981
JU311	g9122
JU311	g11767
JU311	g2444
JU311	g1057
JU311	g4497
JU311	g10424
JU311	g1055
JU311	g9121
JU311	g1059
JU311	g1063
JU311	g1058
JU311	g11942
JU311	g3751
JU311	g14243
JU311	g11762
JU311	g21817
JU311	g17447
JU311	g10504
JU311	g15473
JU311	g13822
JU311	g548
JU311	g2056
JU311	g527
JU311	g7
JU311	g1449
JU311	g15483
JU311	g16381
JU311	g11792
JU311	g1065
JU311	g546
JU3128	g9160
JU3128	g9187
JU3128	g1107
JU3128	g2657
JU3128	g12618
JU3128	g16730
JU3128	g5427
JU3128	g2139
JU3128	g3511
JU3128	g19942
JU3128	g2653
JU3128	g267
JU3128	g11453
JU3128	g2117
JU3128	g9539
JU3128	g3675
JU3128	g16697
JU3128	g2115
JU3128	g4184
JU3128	g9186
JU3128	g8038
JU3128	g1108
JU3128	g6191
JU3128	g16729
JU3128	g2141
JU3128	g1782
JU3128	g11452
JU3128	g14364
JU3128	g2608
JU3128	g16736
JU3128	g2123
JU3128	g2675
JU3128	g2677
JU3128	g16733
JU3128	g9159
JU3128	g16734
JU3128	g16735
JU3128	g2136
JU3128	g16732
JU3128	g2650
JU3128	g2137
JU3128	g265
JU3128	g10829
JU3128	g2138
JU3128	g2386
JU3128	g1106
JU3128	g2652
JU3128	g3512
JU3128	g2647
JU3128	g11573
JU3128	g2655
JU3128	g9582
JU3128	g11584
JU3128	g21635
JU3128	g15594
JU3128	g12841
JU3128	g16728
JU3128	g269
JU3128	g4023
JU3128	g2648
JU3128	g439
JU3128	g9497
JU3128	g4364
JU3128	g2646
JU3128	g16731
JU3128	g16727
JU3128	g2654
JU3128	g2649
JU3128	g8749
JU3128	g10361
JU3128	g5428
JU3128	g264
JU3128	g17303
JU3128	g14363
JU3128	g4443
JU3128	g1102
JU3128	g2142
JU3128	g3643
JU3128	g2121
JU3128	g1603
JU3128	g3040
JU3128	g11583
JU3128	g12490
JU3128	g294
JU3128	g2656
JU3128	g2140
MY2212	g9581
MY2212	g9608
MY2212	g10694
MY2212	g12621
MY2212	g6504
MY2212	g1196
MY2212	g5977
MY2212	g7349
MY2212	g6500
MY2212	g4715
MY2212	g18429
MY2212	g5954
MY2212	g4713
MY2212	g9957
MY2212	g7514
MY2212	g1229
MY2212	g5952
MY2212	g8020
MY2212	g9607
MY2212	g8459
MY2212	g10695
MY2212	g14271
MY2212	g1197
MY2212	g5979
MY2212	g5617
MY2212	g6453
MY2212	g1190
MY2212	g5960
MY2212	g6522
MY2212	g6524
MY2212	g1193
MY2212	g9580
MY2212	g1192
MY2212	g1191
MY2212	g5973
MY2212	g1194
MY2212	g6497
MY2212	g4432
MY2212	g5975
MY2212	g18428
MY2212	g17806
MY2212	g5976
MY2212	g6236
MY2212	g10693
MY2212	g6499
MY2212	g221
MY2212	g7350
MY2212	g6494
MY2212	g18560
MY2212	g18550
MY2212	g6502
MY2212	g10000
MY2212	g18561
MY2212	g2600
MY2212	g2322
MY2212	g1198
MY2212	g4717
MY2212	g7859
MY2212	g6495
MY2212	g9915
MY2212	g11464
MY2212	g6493
MY2212	g1195
MY2212	g1199
MY2212	g12835
MY2212	g6501
MY2212	g6496
MY2212	g9165
MY2212	g17340
MY2212	g4712
MY2212	g16213
MY2212	g20028
MY2212	g11543
MY2212	g9912
MY2212	g20027
MY2212	g10689
MY2212	g5980
MY2212	g7482
MY2212	g5958
MY2212	g5440
MY2212	g6880
MY2212	g19466
MY2212	g4741
MY2212	g6503
MY2212	g4888
MY2212	g5978
NIC1	g4300
NIC1	g4328
NIC1	g21165
NIC1	g1237
NIC1	g9446
NIC1	g2081
NIC1	g9386
NIC1	g1233
NIC1	g10673
NIC1	g20276
NIC1	g10675
NIC1	g4684
NIC1	g2245
NIC1	g5036
NIC1	g20277
NIC1	g4999
NIC1	g18732
NIC1	g2753
NIC1	g4327
NIC1	g4639
NIC1	g20145
NIC1	g3186
NIC1	g21164
NIC1	g5006
NIC1	g7891
NIC1	g12566
NIC1	g5004
NIC1	g453
NIC1	g810
NIC1	g786
NIC1	g6881
NIC1	g1187
NIC1	g1255
NIC1	g1257
NIC1	g5002
NIC1	g4299
NIC1	g784
NIC1	g5000
NIC1	g808
NIC1	g5003
NIC1	g811
NIC1	g1230
NIC1	g5001
NIC1	g15947
NIC1	g807
NIC1	g1029
NIC1	g21166
NIC1	g1232
NIC1	g791
NIC1	g2082
NIC1	g1227
NIC1	g20154
NIC1	g1235
NIC1	g4727
NIC1	g20144
NIC1	g9073
NIC1	g6133
NIC1	g805
NIC1	g5005
NIC1	g10671
NIC1	g2593
NIC1	g1228
NIC1	g809
NIC1	g4642
NIC1	g8944
NIC1	g1226
NIC1	g1234
NIC1	g1229
NIC1	g790
NIC1	g3892
NIC1	g15474
NIC1	g10676
NIC1	g18723
NIC1	g6880
NIC1	g8863
NIC1	g812
NIC1	g10498
NIC1	g21170
NIC1	g9670
NIC1	g2210
NIC1	g806
NIC1	g277
NIC1	g1612
NIC1	g19253
NIC1	g10647
NIC1	g1236
CB4852	g4137
CB4852	g4164
CB4852	g20078
CB4852	g1061
CB4852	g18901
CB4852	g537
CB4852	g1909
CB4852	g1057
CB4852	g7564
CB4852	g17735
CB4852	g515
CB4852	g4520
CB4852	g2070
CB4852	g16790
CB4852	g513
CB4852	g2575
CB4852	g4163
CB4852	g17734
CB4852	g3012
CB4852	g20079
CB4852	g9530
CB4852	g16783
CB4852	g539
CB4852	g181
CB4852	g12152
CB4852	g1010
CB4852	g521
CB4852	g1079
CB4852	g1081
CB4852	g16787
CB4852	g4136
CB4852	g16789
CB4852	g534
CB4852	g16786
CB4852	g1054
CB4852	g16785
CB4852	g536
CB4852	g16784
CB4852	g7562
CB4852	g16788
CB4852	g14946
CB4852	g16751
CB4852	g790
CB4852	g20077
CB4852	g1056
CB4852	g11563
CB4852	g1910
CB4852	g1051
CB4852	g17865
CB4852	g17855
CB4852	g1059
CB4852	g4564
CB4852	g17866
CB4852	g5992
CB4852	g5714
CB4852	g19125
CB4852	g16782
CB4852	g7566
CB4852	g2415
CB4852	g1052
CB4852	g7739
CB4852	g4477
CB4852	g16555
CB4852	g1050
CB4852	g4474
CB4852	g16781
CB4852	g1058
CB4852	g1053
CB4852	g3722
CB4852	g14481
CB4852	g7561
CB4852	g15510
CB4852	g12153
CB4852	g16474
CB4852	g8301
CB4852	g20073
CB4852	g540
CB4852	g2038
CB4852	g519
CB4852	g6
CB4852	g1438
CB4852	g18771
CB4852	g7590
CB4852	g1060
CB4852	g538
CX11264	g4125
CX11264	g21895
CX11264	g1045
CX11264	g20904
CX11264	g535
CX11264	g1886
CX11264	g4097
CX11264	g8175
CX11264	g1041
CX11264	g16391
CX11264	g19082
CX11264	g513
CX11264	g16393
CX11264	g2056
CX11264	g8208
CX11264	g4123
CX11264	g8172
CX11264	g511
CX11264	g17488
CX11264	g2562
CX11264	g19081
CX11264	g2997
CX11264	g21894
CX11264	g8179
CX11264	g15503
CX11264	g6350
CX11264	g8177
CX11264	g537
CX11264	g19211
CX11264	g183
CX11264	g13108
CX11264	g995
CX11264	g1063
CX11264	g1065
CX11264	g8173
CX11264	g532
CX11264	g8176
CX11264	g1038
CX11264	g533
CX11264	g8174
CX11264	g18456
CX11264	g534
CX11264	g775
CX11264	g21896
CX11264	g1040
CX11264	g1887
CX11264	g1035
CX11264	g19201
CX11264	g1043
CX11264	g4495
CX11264	g19212
CX11264	g9581
CX11264	g9303
CX11264	g21126
CX11264	g8178
CX11264	g16389
CX11264	g2402
CX11264	g1036
CX11264	g16214
CX11264	g14450
CX11264	g4455
CX11264	g1034
CX11264	g1042
CX11264	g1037
CX11264	g16364
CX11264	g3691
CX11264	g20206
CX11264	g16394
CX11264	g17497
CX11264	g13107
CX11264	g21598
CX11264	g14528
CX11264	g4124
CX11264	g4096
CX11264	g4535
CX11264	g21900
CX11264	g538
CX11264	g517
CX11264	g519
CX11264	g6
CX11264	g1420
CX11264	g20110
CX11264	g2022
CX11264	g1044
CX11264	g536
CX11314	g20424
CX11314	g19918
CX11314	g7055
CX11314	g21938
CX11314	g5514
CX11314	g6536
CX11314	g7907
CX11314	g20396
CX11314	g10686
CX11314	g7051
CX11314	g16729
CX11314	g3616
CX11314	g6513
CX11314	g8077
CX11314	g10720
CX11314	g10683
CX11314	g6511
CX11314	g8583
CX11314	g12644
CX11314	g10690
CX11314	g9805
CX11314	g10688
CX11314	g6538
CX11314	g6183
CX11314	g159
CX11314	g7003
CX11314	g7073
CX11314	g7075
CX11314	g10684
CX11314	g6532
CX11314	g10687
CX11314	g7048
CX11314	g6534
CX11314	g3617
CX11314	g10685
CX11314	g15151
CX11314	g6535
CX11314	g6782
CX11314	g19917
CX11314	g7050
CX11314	g7908
CX11314	g7045
CX11314	g3484
CX11314	g3494
CX11314	g7053
CX11314	g20796
CX11314	g3483
CX11314	g12105
CX11314	g11825
CX11314	g20422
CX11314	g22159
CX11314	g10689
CX11314	g16731
CX11314	g8422
CX11314	g7046
CX11314	g1911
CX11314	g20757
CX11314	g7044
CX11314	g7052
CX11314	g7047
CX11314	g13352
CX11314	g15618
CX11314	g5513
CX11314	g16726
CX11314	g5182
CX11314	g160
CX11314	g21365
CX11314	g1993
CX11314	g20423
CX11314	g20395
CX11314	g20833
CX11314	g19913
CX11314	g16727
CX11314	g6539
CX11314	g19919
CX11314	g6517
CX11314	g6519
CX11314	g6005
CX11314	g7437
CX11314	g2577
CX11314	g16755
CX11314	g8043
CX11314	g16905
CX11314	g7054
CX11314	g6537
ECA1413	g9776
ECA1413	g17731
ECA1413	g760
ECA1413	g6678
ECA1413	g9336
ECA1413	g6164
ECA1413	g9749
ECA1413	g6674
ECA1413	g4911
ECA1413	g1916
ECA1413	g6143
ECA1413	g10157
ECA1413	g4909
ECA1413	g7697
ECA1413	g14258
ECA1413	g1917
ECA1413	g14295
ECA1413	g6141
ECA1413	g8202
ECA1413	g7535
ECA1413	g1789
ECA1413	g8637
ECA1413	g17732
ECA1413	g14288
ECA1413	g20098
ECA1413	g14290
ECA1413	g6166
ECA1413	g5810
ECA1413	g7534
ECA1413	g15659
ECA1413	g6628
ECA1413	g6149
ECA1413	g6696
ECA1413	g4624
ECA1413	g6698
ECA1413	g14294
ECA1413	g4623
ECA1413	g6162
ECA1413	g14291
ECA1413	g6671
ECA1413	g3011
ECA1413	g6163
ECA1413	g14293
ECA1413	g2542
ECA1413	g6406
ECA1413	g17730
ECA1413	g6673
ECA1413	g15270
ECA1413	g6668
ECA1413	g6676
ECA1413	g1788
ECA1413	g12881
ECA1413	g13161
ECA1413	g11044
ECA1413	g9774
ECA1413	g14289
ECA1413	g4913
ECA1413	g11035
ECA1413	g8041
ECA1413	g6669
ECA1413	g3568
ECA1413	g10114
ECA1413	g6667
ECA1413	g550
ECA1413	g6675
ECA1413	g6670
ECA1413	g4938
ECA1413	g14292
ECA1413	g4908
ECA1413	g15660
ECA1413	g3649
ECA1413	g9775
ECA1413	g9748
ECA1413	g5093
ECA1413	g10195
ECA1413	g17726
ECA1413	g6167
ECA1413	g6147
ECA1413	g5635
ECA1413	g7061
ECA1413	g893
ECA1413	g1799
ECA1413	g7662
ECA1413	g6677
ECA1413	g6165
ECA1493	g3928
ECA1493	g18996
ECA1493	g12747
ECA1493	g5434
ECA1493	g3925
ECA1493	g4416
ECA1493	g4431
ECA1493	g4436
ECA1493	g22532
ECA1493	g2860
ECA1493	g16263
ECA1493	g1214
ECA1493	g4411
ECA1493	g22509
ECA1493	g8685
ECA1493	g3922
ECA1493	g16262
ECA1493	g19993
ECA1493	g12743
ECA1493	g3918
ECA1493	g2518
ECA1493	g2357
ECA1493	g19006
ECA1493	g22065
ECA1493	g3916
ECA1493	g16266
ECA1493	g3027
ECA1493	g16267
ECA1493	g22069
ECA1493	g16268
ECA1493	g3920
ECA1493	g3028
ECA1493	g4415
ECA1493	g22447
ECA1493	g16265
ECA1493	g16261
ECA1493	g12462
ECA1493	g1915
ECA1493	g5907
ECA1493	g16264
ECA1493	g7559
ECA1493	g12746
ECA1493	g16230
ECA1493	g6653
ECA1493	g11488
ECA1493	g17233
ECA1493	g437
ECA1493	g14863
ECA1493	g16260
ECA1493	g3921
ECA1493	g3927
ECA1493	g393
ECA1493	g4051
ECA1493	g6526
ECA1493	g344
ECA1493	g4412
ECA1493	g3919
ECA1493	g12461
ECA1493	g4432
ECA1493	g3917
ECA1493	g773
ECA1493	g22070
ECA1493	g4413
ECA1493	g15142
ECA1493	g3924
ECA1493	g12749
ECA1493	g6654
ECA1493	g16269
ECA1493	g22712
ECA1493	g4171
ECA1493	g3926
ECA1493	g12744
ECA1493	g3969
ECA1493	g3915
ECA1493	g3513
ECA1493	g19992
ECA1493	g22232
ECA1493	g774
ECA1493	g4414
ECA1493	g22071
ECA1493	g11408
ECA1493	g12928
ECA1493	g6644
ECA1493	g12774
ECA1493	g2894
ECA1997	g20132
ECA1997	g5756
ECA1997	g16847
ECA1997	g8143
ECA1997	g5754
ECA1997	g1174
ECA1997	g20122
ECA1997	g2300
ECA1997	g15753
ECA1997	g1179
ECA1997	g18367
ECA1997	g1211
ECA1997	g20131
ECA1997	g20660
ECA1997	g4664
ECA1997	g20998
ECA1997	g20634
ECA1997	g20121
ECA1997	g4303
ECA1997	g16975
ECA1997	g20133
ECA1997	g13691
ECA1997	g5752
ECA1997	g20638
ECA1997	g20636
ECA1997	g2727
ECA1997	g18402
ECA1997	g4706
ECA1997	g20105
ECA1997	g10452
ECA1997	g1173
ECA1997	g1172
ECA1997	g1176
ECA1997	g20658
ECA1997	g19006
ECA1997	g4741
ECA1997	g4338
ECA1997	g4337
ECA1997	g11615
ECA1997	g16227
ECA1997	g10670
ECA1997	g223
ECA1997	g8142
ECA1997	g6040
ECA1997	g1178
ECA1997	g20405
ECA1997	g20125
ECA1997	g20639
ECA1997	g16976
ECA1997	g3167
ECA1997	g20129
ECA1997	g18016
ECA1997	g10339
ECA1997	g4660
ECA1997	g1180
ECA1997	g3879
ECA1997	g20130
ECA1997	g20173
ECA1997	g21182
ECA1997	g20126
ECA1997	g18537
ECA1997	g20127
ECA1997	g5757
ECA1997	g15647
ECA1997	g15656
ECA1997	g10257
ECA1997	g1175
ECA1997	g2581
ECA1997	g18538
ECA1997	g5570
ECA1997	g20124
ECA1997	g11611
ECA1997	g20103
ECA1997	g20102
ECA1997	g20654
ECA1997	g11616
ECA1997	g1177
ECA1997	g20635
ECA1997	g17873
ECA1997	g11617
ECA1997	g16846
ECA1997	g16965
ECA1997	g5727
ECA1997	g20637
ECA1997	g20653
ECA2109	g20810
ECA2109	g539
ECA2109	g4221
ECA2109	g1082
ECA2109	g18535
ECA2109	g12756
ECA2109	g19633
ECA2109	g1077
ECA2109	g1973
ECA2109	g546
ECA2109	g2139
ECA2109	g17309
ECA2109	g2104
ECA2109	g9103
ECA2109	g17341
ECA2109	g19632
ECA2109	g1079
ECA2109	g11190
ECA2109	g7441
ECA2109	g21021
ECA2109	g19764
ECA2109	g11195
ECA2109	g1489
ECA2109	g17342
ECA2109	g2637
ECA2109	g4661
ECA2109	g17345
ECA2109	g12472
ECA2109	g11196
ECA2109	g17347
ECA2109	g17348
ECA2109	g568
ECA2109	g567
ECA2109	g1074
ECA2109	g3074
ECA2109	g9104
ECA2109	g18301
ECA2109	g11194
ECA2109	g19004
ECA2109	g563
ECA2109	g1073
ECA2109	g1081
ECA2109	g19762
ECA2109	g4568
ECA2109	g5377
ECA2109	g12473
ECA2109	g17
ECA2109	g16211
ECA2109	g1072
ECA2109	g17344
ECA2109	g17340
ECA2109	g2476
ECA2109	g3779
ECA2109	g12943
ECA2109	g1071
ECA2109	g208
ECA2109	g562
ECA2109	g14016
ECA2109	g17339
ECA2109	g17343
ECA2109	g540
ECA2109	g5388
ECA2109	g1080
ECA2109	g15929
ECA2109	g1025
ECA2109	g4222
ECA2109	g12753
ECA2109	g13932
ECA2109	g12758
ECA2109	g565
ECA2109	g547
ECA2109	g1075
ECA2109	g1974
ECA2109	g817
ECA2109	g20678
ECA2109	g17346
ECA2109	g1078
ECA2109	g19763
ECA2109	g12754
ECA2109	g542
ECA2109	g564
ECA2109	g19752
ECA2109	g4611
ECA2109	g566
ECA2109	g12783
ECA2199	g14208
ECA2199	g16756
ECA2199	g16301
ECA2199	g14065
ECA2199	g4143
ECA2199	g1808
ECA2199	g4797
ECA2199	g13016
ECA2199	g859
ECA2199	g21128
ECA2199	g6252
ECA2199	g13015
ECA2199	g16827
ECA2199	g699
ECA2199	g19851
ECA2199	g14418
ECA2199	g5267
ECA2199	g16279
ECA2199	g8868
ECA2199	g21096
ECA2199	g1371
ECA2199	g16804
ECA2199	g2937
ECA2199	g16298
ECA2199	g16283
ECA2199	g4984
ECA2199	g19845
ECA2199	g16825
ECA2199	g16806
ECA2199	g16297
ECA2199	g17770
ECA2199	g16801
ECA2199	g16797
ECA2199	g2961
ECA2199	g21094
ECA2199	g16803
ECA2199	g13142
ECA2199	g16800
ECA2199	g16660
ECA2199	g21093
ECA2199	g16808
ECA2199	g19849
ECA2199	g21092
ECA2199	g21098
ECA2199	g16299
ECA2199	g16300
ECA2199	g22242
ECA2199	g20100
ECA2199	g15729
ECA2199	g16799
ECA2199	g12391
ECA2199	g3341
ECA2199	g16807
ECA2199	g21097
ECA2199	g22526
ECA2199	g21091
ECA2199	g13141
ECA2199	g4154
ECA2199	g6336
ECA2199	g16757
ECA2199	g21095
ECA2199	g15920
ECA2199	g2520
ECA2199	g11918
ECA2199	g16798
ECA2199	g16284
ECA2199	g700
ECA2199	g4987
ECA2199	g4982
ECA2199	g13131
ECA2199	g2963
ECA2199	g16562
ECA2199	g3300
ECA2199	g21090
ECA2199	g4986
ECA2199	g16805
ECA2199	g229
ECA2199	g3379
ECA2199	g17771
ECA2199	g19850
ECA2199	g2962
ECA2199	g15918
ECA2199	g1208
ECA2199	g826
ECA2199	g4957
ECA2281	g11482
ECA2281	g1934
ECA2281	g5622
ECA2281	g2477
ECA2281	g9198
ECA2281	g10301
ECA2281	g2472
ECA2281	g3367
ECA2281	g1941
ECA2281	g3534
ECA2281	g7827
ECA2281	g3499
ECA2281	g20225
ECA2281	g7859
ECA2281	g2474
ECA2281	g18126
ECA2281	g1962
ECA2281	g14895
ECA2281	g11690
ECA2281	g10432
ECA2281	g18121
ECA2281	g2886
ECA2281	g4028
ECA2281	g6062
ECA2281	g7864
ECA2281	g18120
ECA2281	g7867
ECA2281	g2469
ECA2281	g10300
ECA2281	g7866
ECA2281	g4468
ECA2281	g20224
ECA2281	g8825
ECA2281	g18122
ECA2281	g9669
ECA2281	g2468
ECA2281	g2476
ECA2281	g10430
ECA2281	g5967
ECA2281	g20749
ECA2281	g1409
ECA2281	g6726
ECA2281	g2467
ECA2281	g7863
ECA2281	g7858
ECA2281	g17182
ECA2281	g21090
ECA2281	g3865
ECA2281	g17184
ECA2281	g5172
ECA2281	g2466
ECA2281	g1600
ECA2281	g12772
ECA2281	g1957
ECA2281	g7857
ECA2281	g7862
ECA2281	g2461
ECA2281	g1935
ECA2281	g20760
ECA2281	g2475
ECA2281	g6443
ECA2281	g2419
ECA2281	g5623
ECA2281	g17187
ECA2281	g12691
ECA2281	g7860
ECA2281	g1960
ECA2281	g1942
ECA2281	g2470
ECA2281	g17002
ECA2281	g3368
ECA2281	g2213
ECA2281	g11350
ECA2281	g7865
ECA2281	g2473
ECA2281	g7861
ECA2281	g10431
ECA2281	g17186
ECA2281	g1937
ECA2281	g1958
ECA2281	g1959
ECA2281	g10420
ECA2281	g6011
ECA2281	g1961
ECA2281	g17157
ECA2473	g1436
ECA2473	g17690
ECA2473	g3896
ECA2473	g1427
ECA2473	g6170
ECA2473	g18781
ECA2473	g7291
ECA2473	g19665
ECA2473	g413
ECA2473	g7257
ECA2473	g1435
ECA2473	g10477
ECA2473	g1943
ECA2473	g1426
ECA2473	g1437
ECA2473	g13009
ECA2473	g14847
ECA2473	g8572
ECA2473	g7295
ECA2473	g1968
ECA2473	g1947
ECA2473	g448
ECA2473	g19667
ECA2473	g10518
ECA2473	g1410
ECA2473	g12423
ECA2473	g7297
ECA2473	g7298
ECA2473	g7294
ECA2473	g1966
ECA2473	g22383
ECA2473	g1052
ECA2473	g10552
ECA2473	g10161
ECA2473	g20745
ECA2473	g18311
ECA2473	g7293
ECA2473	g8255
ECA2473	g3895
ECA2473	g19663
ECA2473	g7292
ECA2473	g1710
ECA2473	g1429
ECA2473	g17564
ECA2473	g9004
ECA2473	g1433
ECA2473	g1945
ECA2473	g60
ECA2473	g15883
ECA2473	g12208
ECA2473	g13088
ECA2473	g7290
ECA2473	g9710
ECA2473	g1477
ECA2473	g22196
ECA2473	g1430
ECA2473	g582
ECA2473	g1961
ECA2473	g10126
ECA2473	g1431
ECA2473	g19662
ECA2473	g20567
ECA2473	g20576
ECA2473	g5889
ECA2473	g583
ECA2473	g1434
ECA2473	g7296
ECA2473	g19854
ECA2473	g1946
ECA2473	g15884
ECA2473	g1428
ECA2473	g20749
ECA2473	g1948
ECA2473	g1408
ECA2473	g1407
ECA2473	g1962
ECA2473	g20744
ECA2473	g17565
ECA2473	g1944
ECA2473	g22105
ECA2473	g10160
ECA2473	g20743
ECA2473	g17691
ECA2473	g17574
ECA2473	g19695
ECA2561	g17455
ECA2561	g9371
ECA2561	g13363
ECA2561	g1007
ECA2561	g8519
ECA2561	g11099
ECA2561	g3283
ECA2561	g9375
ECA2561	g726
ECA2561	g12195
ECA2561	g9898
ECA2561	g728
ECA2561	g8371
ECA2561	g9874
ECA2561	g4254
ECA2561	g21672
ECA2561	g9382
ECA2561	g7864
ECA2561	g10419
ECA2561	g7427
ECA2561	g15594
ECA2561	g20059
ECA2561	g9353
ECA2561	g4260
ECA2561	g20434
ECA2561	g19522
ECA2561	g9422
ECA2561	g4259
ECA2561	g4255
ECA2561	g9873
ECA2561	g9351
ECA2561	g4257
ECA2561	g20406
ECA2561	g4256
ECA2561	g4258
ECA2561	g9378
ECA2561	g9896
ECA2561	g10231
ECA2561	g9876
ECA2561	g12325
ECA2561	g20023
ECA2561	g11577
ECA2561	g9644
ECA2561	g17456
ECA2561	g4293
ECA2561	g9376
ECA2561	g8518
ECA2561	g20405
ECA2561	g9381
ECA2561	g9373
ECA2561	g5665
ECA2561	g5386
ECA2561	g4261
ECA2561	g724
ECA2561	g9872
ECA2561	g12194
ECA2561	g20063
ECA2561	g8024
ECA2561	g9380
ECA2561	g9875
ECA2561	g2071
ECA2561	g4262
ECA2561	g9891
ECA2561	g9374
ECA2561	g9379
ECA2561	g20863
ECA2561	g1006
ECA2561	g19975
ECA2561	g729
ECA2561	g21681
ECA2561	g19521
ECA2561	g1991
ECA2561	g12314
ECA2561	g12324
ECA2561	g552
ECA2561	g17460
ECA2561	g17454
ECA2561	g13557
ECA2561	g8390
ECA2561	g9892
ECA2561	g8992
ECA2561	g13229
ECA2561	g9877
ECA2561	g700
ECA2561	g9372
ECA2607	g4077
ECA2607	g4104
ECA2607	g16179
ECA2607	g22105
ECA2607	g1046
ECA2607	g8081
ECA2607	g536
ECA2607	g21898
ECA2607	g1886
ECA2607	g1042
ECA2607	g16751
ECA2607	g12218
ECA2607	g515
ECA2607	g16749
ECA2607	g4451
ECA2607	g2047
ECA2607	g9733
ECA2607	g9695
ECA2607	g513
ECA2607	g2541
ECA2607	g4103
ECA2607	g12219
ECA2607	g537
ECA2607	g2973
ECA2607	g16180
ECA2607	g6561
ECA2607	g9702
ECA2607	g538
ECA2607	g184
ECA2607	g996
ECA2607	g521
ECA2607	g1064
ECA2607	g1066
ECA2607	g9698
ECA2607	g4076
ECA2607	g9696
ECA2607	g534
ECA2607	g9699
ECA2607	g1039
ECA2607	g9700
ECA2607	g535
ECA2607	g9697
ECA2607	g12841
ECA2607	g780
ECA2607	g16178
ECA2607	g1041
ECA2607	g8751
ECA2607	g1887
ECA2607	g1036
ECA2607	g1044
ECA2607	g4494
ECA2607	g12092
ECA2607	g11074
ECA2607	g10800
ECA2607	g9703
ECA2607	g16753
ECA2607	g2386
ECA2607	g1037
ECA2607	g9701
ECA2607	g16923
ECA2607	g4412
ECA2607	g19669
ECA2607	g1035
ECA2607	g9704
ECA2607	g12093
ECA2607	g1043
ECA2607	g1038
ECA2607	g3670
ECA2607	g13303
ECA2607	g16748
ECA2607	g5240
ECA2607	g14119
ECA2607	g19747
ECA2607	g12102
ECA2607	g14118
ECA2607	g16174
ECA2607	g539
ECA2607	g2015
ECA2607	g519
ECA2607	g6
ECA2607	g1418
ECA2607	g11959
ECA2607	g16778
ECA2607	g1045
ECA2607	g8080
ECA2948	g21305
ECA2948	g12164
ECA2948	g15194
ECA2948	g5785
ECA2948	g865
ECA2948	g5817
ECA2948	g4126
ECA2948	g21764
ECA2948	g21303
ECA2948	g21315
ECA2948	g16407
ECA2948	g16278
ECA2948	g10376
ECA2948	g21782
