strain	gene
QX1794	g7947
QX1794	g12175
QX1794	g20909
QX1794	g17682
QX1794	g12174
QX1794	g17329
QX1794	g12176
QX1794	g18684
QX1794	g12330
QX1794	g19268
QX1794	g22689
QX1794	g12108
QX1794	g9521
QX1794	g10816
QX1794	g5734
QX1794	g7942
QX1794	g12172
QX1794	g18676
QX1794	g4063
QX1794	g17653
QX1794	g3462
QX1794	g10814
QX1794	g17837
QX1794	g18691
QX1794	g7948
QX1794	g7765
QX1794	g5525
QX1794	g17589
QX1794	g15826
QX1794	g16057
QX1794	g17034
QX1794	g5524
QX1794	g5890
QX1794	g19836
QX1794	g20772
QX1794	g12180
QX1794	g15676
QX1794	g11450
QX1794	g12061
QX1794	g11591
QX1794	g2550
QX1794	g5920
QX1794	g17027
QX1794	g11628
QX1794	g3228
QX1794	g16559
QX1794	g15426
QX1794	g12170
QX1794	g5733
QX1794	g9612
QX1794	g4689
QX1794	g7756
QX1794	g17293
QX1794	g5730
QX1794	g8246
QX1794	g7755
QX1794	g7789
QX1794	g8245
QX1794	g8274
QX1794	g6159
QX1794	g8163
QX1794	g12213
QX1794	g2403
QX1794	g11634
QX1794	g10242
QX1794	g10936
QX1794	g17838
QX1794	g15825
QX1794	g6554
QX1794	g17334
QX1794	g5738
QX1794	g5810
QX1794	g7943
QX1794	g12182
QX1794	g11630
QX1794	g10931
QX1794	g17590
QX1794	g2404
QX1794	g19420
QX1794	g20912
QX1794	g14645
QX1794	g5527
QX1794	g5838
QX1794	g2332
QX1794	g4060
QX1794	g7786
QX1794	g10239
QX1794	g18678
QX1794	g15827
QX1794	g15741
QX1794	g2383
QX1794	g5748
QX1794	g5526
QX1794	g8252
QX1794	g12270
QX1794	g20883
QX1794	g12283
QX1794	g2366
QX1794	g10138
QX1794	g7767
QX1794	g12167
QX1794	g12383
QX1794	g7757
QX1794	g7944
QX1794	g5656
QX1794	g5079
QX1794	g7782
QX1794	g12469
QX1794	g12003
QX1794	g1115
QX1794	g15708
QX1794	g8179
QX1794	g12233
QX1794	g20908
QX1794	g9923
QX1794	g15044
QX1794	g12171
QX1794	g5732
QX1794	g2330
QX1794	g16037
QX1794	g8223
QX1794	g7709
QX1794	g17344
QX1794	g12177
QX1794	g10235
QX1794	g7904
QX1794	g17836
QX1794	g8271
QX1794	g8191
QX1794	g15822
QX1794	g18508
QX1794	g12329
QX1794	g5401
QX1794	g1143
QX1794	g9654
QX1794	g10144
QX1794	g8183
QX1794	g12178
QX1794	g17183
QX1794	g12215
QX1794	g17652
QX1794	g22680
QX1794	g5402
QX1794	g12040
QX1794	g8251
QX1794	g12553
QX1794	g7784
QX1794	g12110
QX1794	g9919
QX1794	g15828
QX1794	g17832
QX1794	g5523
QX1794	g14751
QX1794	g12533
QX1794	g2173
QX1794	g12673
QX1794	g8269
QX1794	g20907
QX1794	g22687
QX1794	g17375
QX1794	g21084
QX1794	g17805
QX1794	g17729
QX1794	g12263
QX1794	g4886
QX1794	g12179
QX1794	g3012
QX1794	g12367
QX1794	g7945
QX1794	g22677
QX1794	g10935
QX1794	g7969
QX1794	g10240
QX1794	g12442
QX1794	g5736
QX1794	g2362
QX1794	g9160
QX1794	g11549
QX1794	g11388
QX1794	g11763
QX1794	g19835
QX1794	g5735
QX1794	g7758
QX1794	g17833
QX1794	g7783
QX1794	g9918
QX1794	g5529
QX1794	g19833
QX1794	g17335
QX1794	g15425
QX1794	g19821
QX1794	g22676
QX1794	g22688
QX1794	g5739
QX1794	g2361
QX1794	g8248
QX1794	g1574
QX1794	g17806
QX1794	g312
QX1794	g17834
QX1794	g17731
QX1794	g1289
QX1794	g17835
QX1794	g19719
QX1794	g4062
QX1794	g16557
QX1794	g7832
QX1794	g18074
QX1794	g8243
QX1794	g18681
QX1794	g19244
QX1794	g17032
QX1794	g12907
QX1794	g5868
QX1794	g12228
QX1794	g12441
QX1794	g7795
QX1794	g7781
QX1794	g21780
QX1794	g7764
QX1794	g15872
QX1794	g17728
QX1794	g19669
QX1794	g12745
QX1794	g7787
QX1794	g10815
QX1794	g12109
QX1794	g8221
QX1794	g8241
QX1794	g17343
QX1794	g7790
QX1794	g8194
QX1794	g22730
QX1794	g22590
QX1794	g7760
QX1794	g16558
QX1794	g4756
QX1794	g8224
QX1794	g18178
QX1794	g7785
QX1794	g15380
QX1794	g487
QX1794	g11629
QX1794	g5657
QX1794	g4395
QX1794	g8255
QX1794	g5659
QX1794	g2395
QX1794	g15829
QX1794	g5826
QX1794	g16410
QX1794	g12043
QX1794	g19844
QX1794	g12264
QX1794	g8247
QX1794	g20906
QX1794	g19718
QX1794	g19883
QX1794	g12183
QX1794	g11664
QX1794	g10925
QX1794	g1288
QX1794	g21313
QX1794	g17163
QX1794	g14893
QX1794	g8275
QX1794	g12671
QX1794	g5528
QX1794	g8122
QX1794	g235
QX1794	g20288
QX1794	g7753
QX1794	g7754
WN2001	g16267
WN2001	g11224
WN2001	g20843
WN2001	g2220
WN2001	g11975
WN2001	g1056
WN2001	g14360
WN2001	g9852
WN2001	g1398
WN2001	g16013
WN2001	g2191
WN2001	g21553
WN2001	g12104
WN2001	g11819
WN2001	g10728
WN2001	g1587
WN2001	g14945
WN2001	g12135
WN2001	g11650
WN2001	g4755
WN2001	g12118
WN2001	g20837
WN2001	g20460
WN2001	g21429
WN2001	g11633
WN2001	g21416
WN2001	g12103
WN2001	g9479
WN2001	g11704
WN2001	g21534
WN2001	g11778
WN2001	g10349
WN2001	g21426
WN2001	g21424
WN2001	g1096
WN2001	g21274
WN2001	g11640
WN2001	g18890
WN2001	g1059
WN2001	g9855
WN2001	g9856
WN2001	g16179
WN2001	g10547
WN2001	g21949
WN2001	g2382
WN2001	g7935
WN2001	g11816
WN2001	g11213
WN2001	g20835
WN2001	g6835
WN2001	g20708
WN2001	g10271
WN2001	g21428
WN2001	g1580
WN2001	g15761
WN2001	g21947
WN2001	g10456
WN2001	g11822
WN2001	g8995
WN2001	g11306
WN2001	g11121
WN2001	g2745
WN2001	g8996
WN2001	g10827
WN2001	g16701
WN2001	g8452
WN2001	g11651
WN2001	g21419
WN2001	g20511
WN2001	g1242
WN2001	g1995
WN2001	g20850
WN2001	g21332
WN2001	g10794
WN2001	g9853
WN2001	g15523
WN2001	g3218
WN2001	g11228
WN2001	g11638
WN2001	g11629
WN2001	g16536
WN2001	g9768
WN2001	g17656
WN2001	g8393
WN2001	g12096
WN2001	g11658
WN2001	g8494
WN2001	g12095
WN2001	g12122
WN2001	g17512
WN2001	g1053
WN2001	g10457
WN2001	g17654
WN2001	g14120
WN2001	g11630
WN2001	g12082
WN2001	g21053
WN2001	g12094
WN2001	g11223
WN2001	g11655
WN2001	g21778
WN2001	g11656
WN2001	g18166
WN2001	g8446
WN2001	g10211
WN2001	g2146
WN2001	g19042
WN2001	g11133
WN2001	g12142
WN2001	g8993
WN2001	g787
WN2001	g4759
WN2001	g3719
WN2001	g20846
WN2001	g21375
WN2001	g8994
WN2001	g18382
WN2001	g12102
WN2001	g16311
WN2001	g9827
WN2001	g12020
WN2001	g9851
WN2001	g9760
WN2001	g9860
WN2001	g9857
WN2001	g18530
WN2001	g11818
WN2001	g11307
WN2001	g16585
WN2001	g21365
WN2001	g21385
WN2001	g4757
WN2001	g21384
WN2001	g11652
WN2001	g21140
WN2001	g12668
WN2001	g18555
WN2001	g9545
WN2001	g17437
WN2001	g17570
WN2001	g21589
WN2001	g11229
WN2001	g21423
WN2001	g4763
WN2001	g10345
WN2001	g12123
WN2001	g2390
WN2001	g10455
WN2001	g8462
WN2001	g15996
WN2001	g21275
WN2001	g11817
WN2001	g9118
WN2001	g12036
WN2001	g22414
WN2001	g3219
WN2001	g21422
WN2001	g11815
WN2001	g2188
WN2001	g9117
WN2001	g6221
WN2001	g17651
WN2001	g12101
WN2001	g15292
WN2001	g16268
WN2001	g9541
WN2001	g10451
WN2001	g6511
WN2001	g8997
WN2001	g11227
WN2001	g1522
WN2001	g21074
WN2001	g12073
WN2001	g10210
WN2001	g11231
WN2001	g2192
WN2001	g10962
WN2001	g3367
WN2001	g9859
WN2001	g8225
WN2001	g20007
WN2001	g10424
WN2001	g21333
WN2001	g21238
WN2001	g4039
WN2001	g11842
WN2001	g12675
WN2001	g8451
WN2001	g11149
WN2001	g21166
WN2001	g16686
WN2001	g12234
WN2001	g11225
WN2001	g7414
WN2001	g11304
WN2001	g12051
WN2001	g1139
WN2001	g16700
WN2001	g8410
WN2001	g11226
WN2001	g11631
WN2001	g10452
WN2001	g21222
WN2001	g21420
WN2001	g9540
WN2001	g20988
WN2001	g21427
WN2001	g2147
WN2001	g8991
WN2001	g12045
WN2001	g16698
WN2001	g16586
WN2001	g21371
WN2001	g1057
WN2001	g11222
WN2001	g20919
WN2001	g12098
WN2001	g12674
WN2001	g10425
WN2001	g144
WN2001	g10453
WN2001	g11637
WN2001	g10301
WN2001	g18381
WN2001	g10454
WN2001	g17837
WN2001	g12119
WN2001	g8463
WN2001	g788
WN2001	g12035
WN2001	g6836
WN2001	g2753
WN2001	g8558
WN2001	g12031
WN2001	g17655
WN2001	g12074
WN2001	g12093
WN2001	g11821
WN2001	g20840
WN2001	g18866
WN2001	g2747
WN2001	g13064
WN2001	g21167
WN2001	g17657
WN2001	g2166
WN2001	g11665
WN2001	g20315
WN2001	g11575
WN2001	g17702
WN2001	g8461
WN2001	g21948
WN2001	g11653
WN2001	g12091
WN2001	g11659
WN2001	g13018
WN2001	g3907
WN2001	g22241
WN2001	g6838
WN2001	g11654
WN2001	g1302
WN2001	g12071
WN2001	g22389
WN2001	g21324
WN2001	g1058
WN2001	g11093
WN2001	g21489
WN2001	g21310
WN2001	g21386
WN2001	g22115
WN2001	g12105
WN2001	g10346
WN2001	g17658
WN2001	g21491
WN2001	g21056
WN2001	g16709
WN2001	g21417
WN2001	g11069
WN2001	g21421
WN2001	g2383
WN2001	g21490
WN2001	g21432
WN2001	g12669
WN2001	g12097
WN2001	g11627
WN2001	g16746
WN2001	g11628
WN2001	g21878
WN2001	g12663
WN2001	g21551
WN2001	g11070
WN2001	g2155
WN2001	g12046
WN2001	g22434
WN2001	g9854
WN2001	g20921
WN2001	g8992
WN2001	g8411
WN2001	g1783
WN2001	g8507
WN2001	g2385
WN2001	g10270
WN2001	g4758
WN2001	g21425
WN2001	g2222
ECA1286	g10092
ECA1286	g7654
ECA1286	g17212
ECA1286	g5699
ECA1286	g14490
ECA1286	g5698
ECA1286	g6554
ECA1286	g4292
ECA1286	g11803
ECA1286	g3651
ECA1286	g18248
ECA1286	g17553
ECA1286	g17209
ECA1286	g4394
ECA1286	g15066
ECA1286	g7624
ECA1286	g22474
ECA1286	g7874
ECA1286	g16820
ECA1286	g4298
ECA1286	g7655
ECA1286	g13213
ECA1286	g5694
ECA1286	g17215
ECA1286	g10936
ECA1286	g8588
ECA1286	g7553
ECA1286	g7616
ECA1286	g5343
ECA1286	g7698
ECA1286	g7044
ECA1286	g18582
ECA1286	g17254
ECA1286	g8587
ECA1286	g17216
ECA1286	g5695
ECA1286	g17459
ECA1286	g3381
ECA1286	g5280
ECA1286	g10003
ECA1286	g6066
ECA1286	g22507
ECA1286	g8829
ECA1286	g18183
ECA1286	g6556
ECA1286	g21198
ECA1286	g3649
ECA1286	g6552
ECA1286	g22418
ECA1286	g8212
ECA1286	g1161
ECA1286	g3821
ECA1286	g7988
ECA1286	g3825
ECA1286	g8571
ECA1286	g3822
ECA1286	g7622
ECA1286	g7508
ECA1286	g3655
ECA1286	g4736
ECA1286	g12023
ECA1286	g21893
ECA1286	g4293
ECA1286	g21897
ECA1286	g5279
ECA1286	g22417
ECA1286	g566
ECA1286	g3836
ECA1286	g16728
ECA1286	g10093
ECA1286	g21895
ECA1286	g3838
ECA1286	g13711
ECA1286	g3847
ECA1286	g3848
ECA1286	g6553
ECA1286	g22398
ECA1286	g18616
ECA1286	g17214
ECA1286	g3818
ECA1286	g22401
ECA1286	g12352
ECA1286	g13584
ECA1286	g5784
ECA1286	g1646
ECA1286	g4705
ECA1286	g7621
ECA1286	g4297
ECA1286	g4367
ECA1286	g5074
ECA1286	g16817
ECA1286	g4458
ECA1286	g11113
ECA1286	g4295
ECA1286	g5790
ECA1286	g17725
ECA1286	g6065
ECA1286	g18567
ECA1286	g795
ECA1286	g4382
ECA1286	g7653
ECA1286	g6003
ECA1286	g17731
ECA1286	g18376
ECA1286	g15811
ECA1286	g22490
ECA1286	g639
ECA1286	g8826
ECA1286	g22429
ECA1286	g567
ECA1286	g4565
ECA1286	g4294
ECA1286	g7664
ECA1286	g586
ECA1286	g22379
ECA1286	g7617
ECA1286	g7627
ECA1286	g3812
ECA1286	g5692
ECA1286	g7817
ECA1286	g6873
ECA1286	g8828
ECA1286	g22416
ECA1286	g7626
ECA1286	g3846
ECA1286	g14257
ECA1286	g21896
ECA1286	g18577
ECA1286	g16697
ECA1286	g6002
ECA1286	g5999
ECA1286	g16594
ECA1286	g13381
ECA1286	g7447
ECA1286	g802
ECA1286	g10959
ECA1286	g3891
ECA1286	g21902
ECA1286	g7619
ECA1286	g22495
ECA1286	g13583
ECA1286	g3820
ECA1286	g1792
ECA1286	g16814
ECA1286	g9825
ECA1286	g3697
ECA1286	g7704
ECA1286	g18615
ECA1286	g22431
ECA1286	g10532
ECA1286	g13713
ECA1286	g3400
ECA1286	g1647
ECA1286	g5196
ECA1286	g17671
ECA1286	g5724
ECA1286	g18566
ECA1286	g1163
ECA1286	g575
ECA1286	g3843
ECA1286	g18568
ECA1286	g22425
ECA1286	g8517
ECA1286	g7985
ECA1286	g5080
ECA1286	g9149
ECA1286	g6550
ECA1286	g16819
ECA1286	g7716
ECA1286	g22386
ECA1286	g7968
ECA1286	g22452
ECA1286	g8131
ECA1286	g7762
ECA1286	g18511
ECA1286	g5693
ECA1286	g9842
ECA1286	g16334
ECA1286	g4987
ECA1286	g18576
ECA1286	g7552
ECA1286	g5108
ECA1286	g3826
ECA1286	g6427
ECA1286	g3650
ECA1286	g7697
ECA1286	g7801
ECA1286	g22480
ECA1286	g10135
ECA1286	g2146
ECA1286	g4290
ECA1286	g2167
ECA1286	g4296
ECA1286	g610
ECA1286	g20503
ECA1286	g6428
ECA1286	g22427
ECA1286	g17294
ECA1286	g10531
ECA1286	g21220
ECA1286	g3654
ECA1286	g5250
ECA1286	g7618
ECA1286	g5195
ECA1286	g3845
ECA1286	g5170
ECA1286	g8042
ECA1286	g606
ECA1286	g10529
ECA1286	g10517
ECA1286	g4299
ECA1286	g4215
ECA1286	g6874
ECA1286	g16235
ECA1286	g5107
ECA1286	g17816
ECA1286	g18634
ECA1286	g17399
ECA1286	g5077
ECA1286	g17009
ECA1286	g3657
ECA1286	g5078
ECA1286	g8585
ECA1286	g22491
ECA1286	g7761
ECA1286	g1168
ECA1286	g7613
ECA1286	g3773
ECA1286	g7490
ECA1286	g22424
ECA1286	g16818
ECA1286	g22451
ECA1286	g22426
ECA1286	g6551
ECA1286	g15810
ECA1286	g22443
ECA1286	g3621
ECA1286	g611
ECA1286	g3156
ECA1286	g16867
ECA1286	g9593
ECA1286	g3078
ECA1286	g20906
ECA1286	g10363
ECA1286	g404
ECA1286	g22420
ECA1286	g3823
ECA1286	g13594
ECA1286	g7620
ECA1286	g6555
ECA1286	g9357
ECA1286	g13256
ECA1286	g5079
ECA1286	g21037
ECA1286	g3656
ECA1286	g641
ECA1286	g22419
ECA1286	g10416
ECA1286	g3824
ECA1286	g5199
ECA1286	g4805
ECA1286	g22454
ECA1286	g17991
ECA1286	g3817
ECA1286	g22403
ECA1286	g13712
ECA1286	g4310
ECA1286	g7873
ECA1286	g5076
ECA1286	g16821
ECA1286	g5696
ECA1286	g22399
ECA1286	g5697
ECA1286	g13589
ECA1286	g5198
ECA1286	g10540
ECA1286	g22555
ECA1286	g7763
ECA1286	g794
ECA1286	g3849
ECA1286	g10415
ECA1286	g10578
ECA1286	g22428
ECA1286	g8586
ECA1286	g5075
ECA1286	g4432
ECA1286	g5344
ECA1286	g4457
ECA1286	g4213
ECA1286	g7623
ECA1286	g17183
ECA1286	g7017
ECA1286	g22479
ECA1286	g187
ECA1286	g3653
ECA1286	g16669
ECA1286	g4212
ECA1286	g4306
ECA1286	g8129
ECA1286	g3839
ECA1286	g13588
ECA1286	g7491
ECA1286	g22423
ECA2187	g12121
ECA2187	g16884
ECA2187	g17203
ECA2187	g3759
ECA2187	g829
ECA2187	g8244
ECA2187	g2149
ECA2187	g19102
ECA2187	g21498
ECA2187	g482
ECA2187	g832
ECA2187	g4465
ECA2187	g20672
ECA2187	g7655
ECA2187	g12205
ECA2187	g20417
ECA2187	g21500
ECA2187	g3268
ECA2187	g3624
ECA2187	g20682
ECA2187	g580
ECA2187	g3311
ECA2187	g12126
ECA2187	g1669
ECA2187	g3386
ECA2187	g21453
ECA2187	g14308
ECA2187	g20726
ECA2187	g12788
ECA2187	g12783
ECA2187	g20701
ECA2187	g17727
ECA2187	g17751
ECA2187	g826
ECA2187	g12608
ECA2187	g12007
ECA2187	g12313
ECA2187	g20655
ECA2187	g13118
ECA2187	g16798
ECA2187	g6479
ECA2187	g12630
ECA2187	g13480
ECA2187	g302
ECA2187	g19615
ECA2187	g2151
ECA2187	g17154
ECA2187	g3508
ECA2187	g16371
ECA2187	g19799
ECA2187	g9534
ECA2187	g3686
ECA2187	g2147
ECA2187	g12517
ECA2187	g5012
ECA2187	g17319
ECA2187	g19196
ECA2187	g643
ECA2187	g21491
ECA2187	g12606
ECA2187	g4463
ECA2187	g5638
ECA2187	g20130
ECA2187	g10533
ECA2187	g12128
ECA2187	g19614
ECA2187	g4644
ECA2187	g3236
ECA2187	g18601
ECA2187	g16885
ECA2187	g12782
ECA2187	g3229
ECA2187	g3228
ECA2187	g20681
ECA2187	g12625
ECA2187	g19195
ECA2187	g20694
ECA2187	g9517
ECA2187	g1277
ECA2187	g16130
ECA2187	g12634
ECA2187	g13927
ECA2187	g3234
ECA2187	g20680
ECA2187	g12124
ECA2187	g4646
ECA2187	g12123
ECA2187	g3226
ECA2187	g3313
ECA2187	g20733
ECA2187	g12206
ECA2187	g22797
ECA2187	g5019
ECA2187	g19883
ECA2187	g19109
ECA2187	g20760
ECA2187	g5490
ECA2187	g20162
ECA2187	g3757
ECA2187	g20304
ECA2187	g19800
ECA2187	g12817
ECA2187	g19767
ECA2187	g4399
ECA2187	g15758
ECA2187	g3096
ECA2187	g4637
ECA2187	g3843
ECA2187	g3510
ECA2187	g9032
ECA2187	g17901
ECA2187	g12559
ECA2187	g296
ECA2187	g1601
ECA2187	g16927
ECA2187	g6896
ECA2187	g20675
ECA2187	g15536
ECA2187	g12617
ECA2187	g13477
ECA2187	g828
ECA2187	g15535
ECA2187	g10537
ECA2187	g20653
ECA2187	g3628
ECA2187	g21545
ECA2187	g20745
ECA2187	g21492
ECA2187	g15623
ECA2187	g20674
ECA2187	g2621
ECA2187	g2463
ECA2187	g3237
ECA2187	g21486
ECA2187	g19551
ECA2187	g12628
ECA2187	g3279
ECA2187	g12104
ECA2187	g12040
ECA2187	g21499
ECA2187	g19794
ECA2187	g1600
ECA2187	g13934
ECA2187	g1597
ECA2187	g4244
ECA2187	g13928
ECA2187	g19197
ECA2187	g20702
ECA2187	g10541
ECA2187	g19768
ECA2187	g12752
ECA2187	g12614
ECA2187	g20741
ECA2187	g12119
ECA2187	g788
ECA2187	g15541
ECA2187	g16618
ECA2187	g12627
ECA2187	g13137
ECA2187	g4648
ECA2187	g19690
ECA2187	g13479
ECA2187	g4636
ECA2187	g4647
ECA2187	g3222
ECA2187	g2148
ECA2187	g19170
ECA2187	g5014
ECA2187	g12120
ECA2187	g20671
ECA2187	g12747
ECA2187	g13814
ECA2187	g12604
ECA2187	g16014
ECA2187	g360
ECA2187	g12629
ECA2187	g3604
ECA2187	g12607
ECA2187	g15340
ECA2187	g21593
ECA2187	g17204
ECA2187	g16635
ECA2187	g9033
ECA2187	g2025
ECA2187	g827
ECA2187	g9825
ECA2187	g3320
ECA2187	g3507
ECA2187	g12615
ECA2187	g12610
ECA2187	g13933
ECA2187	g3332
ECA2187	g20673
ECA2187	g12784
ECA2187	g11974
ECA2187	g18831
ECA2187	g20640
ECA2187	g4438
ECA2187	g22271
ECA2187	g2026
ECA2187	g745
ECA2187	g20802
ECA2187	g957
ECA2187	g17318
ECA2187	g8479
ECA2187	g19550
ECA2187	g20652
ECA2187	g17316
ECA2187	g2649
ECA2187	g3281
ECA2187	g3387
ECA2187	g3269
ECA2187	g4408
ECA2187	g21531
ECA2187	g12789
ECA2187	g4434
ECA2187	g12893
ECA2187	g12626
ECA2187	g17303
ECA2187	g3095
ECA2187	g20678
ECA2187	g12639
ECA2187	g204
ECA2187	g3423
ECA2187	g9656
ECA2187	g19797
ECA2187	g6015
ECA2187	g19796
ECA2187	g12125
ECA2187	g20633
ECA2187	g12674
ECA2187	g14407
ECA2187	g19194
ECA2187	g15537
ECA2187	g21452
ECA2187	g3230
ECA2187	g20683
ECA2187	g3232
ECA2187	g3169
ECA2187	g6897
ECA2187	g13922
ECA2187	g20657
ECA2187	g4439
ECA2187	g9031
ECA2187	g15489
ECA2187	g12631
ECA2187	g9030
ECA2187	g20704
ECA2187	g3439
ECA2187	g20685
ECA2187	g12786
ECA2187	g12785
ECA2187	g20731
ECA2187	g2150
ECA2187	g14266
ECA2187	g19795
ECA2187	g9698
ECA2187	g3225
ECA2187	g1213
ECA2187	g19687
ECA2187	g20064
ECA2187	g3267
ECA2187	g27
ECA2187	g1089
ECA2187	g3056
ECA2187	g19798
ECA2187	g19193
ECA2187	g22749
ECA2187	g15534
ECA2187	g20418
ECA2187	g3125
ECA2187	g19688
ECA2187	g2464
ECA2187	g17326
ECA2187	g12099
ECA2187	g3536
ECA2187	g19642
ECA2187	g12633
ECA2187	g4400
ECA2187	g20679
ECA2187	g12108
ECA2187	g17362
ECA2187	g4419
ECA2187	g3314
ECA2187	g15652
ECA2187	g3233
ECA2187	g12122
ECA2187	g861
ECA2187	g21433
ECA2187	g10535
ECA2187	g3168
ECA2187	g3388
ECA2187	g15679
ECA2187	g12203
ECA2187	g15538
ECA2187	g12019
ECA2187	g5995
ECA2187	g2146
ECA2187	g10536
ECA2187	g3231
ECA2187	g19198
ECA2187	g12605
ECA2187	g5491
ECA36	g21124
ECA36	g14160
ECA36	g2639
ECA36	g4855
ECA36	g3239
ECA36	g4176
ECA36	g7830
ECA36	g9274
ECA36	g9272
ECA36	g17593
ECA36	g10052
ECA36	g10965
ECA36	g2893
ECA36	g3242
ECA36	g19882
ECA36	g11059
ECA36	g7241
ECA36	g10968
ECA36	g4409
ECA36	g17616
ECA36	g4541
ECA36	g3594
ECA36	g4238
ECA36	g2991
ECA36	g13897
ECA36	g15376
ECA36	g5411
ECA36	g10146
ECA36	g4440
ECA36	g4459
ECA36	g13858
ECA36	g3237
ECA36	g13821
ECA36	g4397
ECA36	g19879
ECA36	g13847
ECA36	g4358
ECA36	g16541
ECA36	g21212
ECA36	g9273
ECA36	g19390
ECA36	g6083
ECA36	g16902
ECA36	g13877
ECA36	g4359
ECA36	g2711
ECA36	g10563
ECA36	g4727
ECA36	g2688
ECA36	g22383
ECA36	g10759
ECA36	g13848
ECA36	g17788
ECA36	g9276
ECA36	g5014
ECA36	g795
ECA36	g1796
ECA36	g17621
ECA36	g2524
ECA36	g10147
ECA36	g3743
ECA36	g19563
ECA36	g13881
ECA36	g3052
ECA36	g13913
ECA36	g13880
ECA36	g11392
ECA36	g13360
ECA36	g13843
ECA36	g10562
ECA36	g11092
ECA36	g5010
ECA36	g17782
ECA36	g19969
ECA36	g21123
ECA36	g17603
ECA36	g4616
ECA36	g10964
ECA36	g13856
ECA36	g13853
ECA36	g22623
ECA36	g4499
ECA36	g19262
ECA36	g4354
ECA36	g11032
ECA36	g4933
ECA36	g5012
ECA36	g14394
ECA36	g17624
ECA36	g1788
ECA36	g11639
ECA36	g10059
ECA36	g17595
ECA36	g1316
ECA36	g11360
ECA36	g4291
ECA36	g10760
ECA36	g8068
ECA36	g17787
ECA36	g10727
ECA36	g20600
ECA36	g17618
ECA36	g10966
ECA36	g13845
ECA36	g17619
ECA36	g19457
ECA36	g13972
ECA36	g4290
ECA36	g17605
ECA36	g13826
ECA36	g5003
ECA36	g14187
ECA36	g4360
ECA36	g13878
ECA36	g212
ECA36	g8622
ECA36	g13809
ECA36	g11047
ECA36	g2705
ECA36	g21081
ECA36	g6495
ECA36	g17596
ECA36	g16899
ECA36	g3238
ECA36	g19880
ECA36	g13357
ECA36	g9826
ECA36	g15272
ECA36	g815
ECA36	g11224
ECA36	g13802
ECA36	g15769
ECA36	g9764
ECA36	g17744
ECA36	g14231
ECA36	g4549
ECA36	g4292
ECA36	g5658
ECA36	g10887
ECA36	g10501
ECA36	g4363
ECA36	g13904
ECA36	g10963
ECA36	g14211
ECA36	g10754
ECA36	g15762
ECA36	g9277
ECA36	g9830
ECA36	g19447
ECA36	g15768
ECA36	g10148
ECA36	g4615
ECA36	g10970
ECA36	g13353
ECA36	g10728
ECA36	g3198
ECA36	g4787
ECA36	g1167
ECA36	g19886
ECA36	g15774
ECA36	g21389
ECA36	g19408
ECA36	g17617
ECA36	g4362
ECA36	g17551
ECA36	g16561
ECA36	g10643
ECA36	g16901
ECA36	g5002
ECA36	g5013
ECA36	g14222
ECA36	g9275
ECA36	g10120
ECA36	g1794
ECA36	g19458
ECA36	g10888
ECA36	g13822
ECA36	g9827
ECA36	g17234
ECA36	g19442
ECA36	g17598
ECA36	g20328
ECA36	g20331
ECA36	g2769
ECA36	g4710
ECA36	g19706
ECA36	g19456
ECA36	g19492
ECA36	g21372
ECA36	g13846
ECA36	g10977
ECA36	g9398
ECA36	g13917
ECA36	g11743
ECA36	g18189
ECA36	g10981
ECA36	g13851
ECA36	g15763
ECA36	g4730
ECA36	g10961
ECA36	g4622
ECA36	g10967
ECA36	g4398
ECA36	g10145
ECA36	g14188
ECA36	g18378
ECA36	g14230
ECA36	g9397
ECA36	g17785
ECA36	g3155
ECA36	g4213
ECA36	g17594
ECA36	g3367
ECA36	g2525
ECA36	g13854
ECA36	g10500
ECA36	g13867
ECA36	g13929
ECA36	g2528
ECA36	g3772
ECA36	g14191
ECA36	g2540
ECA36	g19448
ECA36	g4357
ECA36	g19407
ECA36	g458
ECA36	g17602
ECA36	g3593
ECA36	g10143
ECA36	g4396
ECA36	g10757
ECA36	g17781
ECA36	g17625
ECA36	g10756
ECA36	g59
ECA36	g16278
ECA36	g17666
ECA36	g13852
ECA36	g10144
ECA36	g2638
ECA36	g17783
ECA36	g4356
ECA36	g9278
ECA36	g13824
ECA36	g35
ECA36	g6496
ECA36	g17814
ECA36	g13876
ECA36	g4621
ECA36	g17630
ECA36	g18902
ECA36	g8621
ECA36	g19833
ECA36	g17784
ECA36	g9153
ECA36	g13869
ECA36	g8620
ECA36	g4353
ECA36	g4498
ECA36	g10969
ECA36	g15425
ECA36	g10755
ECA36	g18318
ECA36	g3236
ECA36	g4214
ECA36	g1915
ECA36	g8655
ECA36	g10640
ECA36	g17620
ECA36	g11458
ECA36	g636
ECA36	g2041
ECA36	g4784
ECA36	g10758
ECA36	g18821
ECA36	g17622
ECA36	g4399
ECA36	g10641
ECA36	g2517
ECA36	g11116
ECA36	g10592
ECA36	g4439
ECA36	g4446
ECA36	g13855
ECA36	g19881
ECA36	g17592
ECA36	g10890
ECA36	g2481
ECA36	g4854
ECA36	g20000
ECA36	g3272
ECA36	g11115
ECA36	g4355
ECA36	g13903
ECA36	g4500
ECA36	g20027
ECA36	g19883
ECA36	g19505
ECA36	g4649
ECA36	g13358
ECA36	g10149
ECA36	g1315
ECA36	g14158
XZ1513	g5781
XZ1513	g4000
XZ1513	g453
XZ1513	g12654
XZ1513	g16981
