strain	gene
JU3226	g6721
JU3226	g16485
JU3226	g19128
JU3226	g11252
JU3226	g4131
JU3226	g11645
JU3226	g14735
JU3226	g15295
JU3226	g16853
JU3226	g1070
JU3226	g12610
JU3226	g11228
JU3226	g11641
JU3226	g17258
JU3226	g22354
JU3226	g21174
JU3226	g1139
JU3226	g6531
JU3226	g12468
JU3226	g20478
JU3226	g8146
JU3226	g4585
JU3226	g18885
JU3226	g1588
JU3226	g6530
JU3226	g17257
JU3226	g11651
JU3226	g19116
JU3226	g11369
JU3226	g12554
JU3226	g19130
JU3226	g15252
JU3226	g16719
JU3226	g6710
JU3226	g13501
JU3226	g16932
JU3226	g6828
JU3226	g17261
JU3226	g11381
JU3226	g3881
JU3226	g16759
JU3226	g15818
JU3226	g18647
JU3226	g11148
JU3226	g9481
JU3226	g17835
JU3226	g16722
JU3226	g14786
JU3226	g16290
JU3226	g15003
JU3226	g6550
JU3226	g10306
JU3226	g6831
JU3226	g16488
JU3226	g17256
JU3226	g561
JU3226	g15913
JU3226	g16227
JU3226	g10655
JU3226	g10506
JU3226	g17253
JU3226	g21662
JU3226	g16462
JU3226	g16566
JU3226	g19120
JU3226	g2060
JU3226	g13397
JU3226	g8293
JU3226	g12470
JU3226	g11181
JU3226	g11253
JU3226	g21554
JU3226	g11180
JU3226	g6557
JU3226	g18879
JU3226	g17440
JU3226	g11160
JU3226	g7987
JU3226	g17240
JU3226	g13521
JU3226	g11183
JU3226	g18601
JU3226	g11157
JU3226	g6723
JU3226	g5434
JU3226	g17685
JU3226	g21173
JU3226	g15595
JU3226	g15914
JU3226	g6707
JU3226	g7361
JU3226	g9208
JU3226	g13507
JU3226	g19127
JU3226	g15724
JU3226	g6726
JU3226	g9422
JU3226	g11196
JU3226	g15019
JU3226	g22574
JU3226	g10963
JU3226	g16919
JU3226	g10305
JU3226	g11042
JU3226	g13623
JU3226	g18886
JU3226	g12233
JU3226	g13503
JU3226	g12611
JU3226	g5291
JU3226	g18543
JU3226	g22502
JU3226	g15006
JU3226	g16980
JU3226	g11193
JU3226	g567
JU3226	g15190
JU3226	g16530
JU3226	g19236
JU3226	g5432
JU3226	g17615
JU3226	g22436
JU3226	g11185
JU3226	g18642
JU3226	g11151
JU3226	g3923
JU3226	g16918
JU3226	g6718
ECA1413	g20786
ECA1413	g10388
ECA1413	g21273
ECA1413	g15360
ECA1413	g4888
ECA1413	g18059
ECA1413	g7850
ECA1413	g10453
ECA1413	g470
ECA1413	g22433
ECA1413	g9865
ECA1413	g6038
ECA1413	g21451
ECA1413	g10396
ECA1413	g687
ECA1413	g6114
ECA1413	g12618
ECA1413	g694
ECA1413	g11074
ECA1413	g22255
ECA1413	g688
ECA1413	g6087
ECA1413	g21488
ECA1413	g10355
ECA1413	g15042
ECA1413	g14459
ECA1413	g10361
ECA1413	g21276
ECA1413	g21490
ECA1413	g10873
ECA1413	g3731
ECA1413	g10864
ECA1413	g7517
ECA1413	g10178
ECA1413	g22319
ECA1413	g21140
ECA1413	g7744
ECA1413	g11422
ECA1413	g698
ECA1413	g468
ECA1413	g20544
ECA1413	g21195
ECA1413	g10391
ECA1413	g12623
ECA1413	g20592
ECA1413	g11070
ECA1413	g21485
ECA1413	g20196
ECA1413	g14453
ECA1413	g12433
ECA1413	g11066
ECA1413	g21083
ECA1413	g11921
ECA1413	g10067
ECA1413	g21126
ECA1413	g10543
ECA1413	g20785
ECA1413	g21095
ECA1413	g12602
ECA1413	g21128
ECA1413	g19072
ECA1413	g20784
ECA1413	g1674
ECA1413	g461
ECA1413	g11069
ECA1413	g3311
ECA1413	g8572
ECA1413	g21870
ECA1413	g10854
ECA1413	g12344
ECA1413	g15045
ECA1413	g22436
ECA1413	g12620
ECA1413	g20780
ECA1413	g12054
ECA1413	g11184
ECA1413	g21267
ECA1413	g9356
ECA1413	g14788
ECA1413	g7853
ECA1413	g12345
ECA1413	g11183
ECA1413	g15172
ECA1413	g22435
ECA1413	g4581
ECA1413	g12899
ECA1413	g11064
ECA1413	g9940
ECA1413	g21411
ECA1413	g10386
ECA1413	g12914
ECA1413	g22318
ECA1413	g11075
ECA1413	g691
ECA1413	g16394
ECA1413	g17460
ECA1413	g11073
ECA1413	g10761
ECA1413	g14462
ECA1413	g22434
ECA1413	g10360
ECA1413	g537
ECA1413	g692
ECA1413	g17481
ECA1413	g21410
ECA1413	g11918
ECA1413	g21987
ECA1413	g233
ECA1413	g14969
ECA1413	g11915
ECA1413	g17461
ECA1413	g7125
ECA1413	g11603
ECA1413	g126
ECA1413	g708
ECA1413	g10356
ECA1413	g8521
ECA1413	g230
ECA1413	g11071
ECA1413	g21236
ECA1413	g10754
ECA1413	g701
ECA1413	g6037
ECA1413	g7620
ECA1413	g9800
ECA1413	g11072
ECA1413	g11068
ECA1413	g3313
ECA1413	g10358
ECA1413	g236
ECA1413	g9797
ECA1413	g8656
ECA1413	g1525
ECA1413	g12332
ECA1413	g12411
ECA1413	g10394
ECA1413	g12625
ECA1413	g11370
ECA1413	g6417
ECA1413	g7873
ECA1413	g10452
ECA1413	g10384
ECA1413	g12853
ECA1413	g21156
ECA1413	g7649
ECA1413	g11185
ECA1413	g9141
ECA1413	g9524
ECA1413	g21902
ECA1413	g10364
ECA1413	g1971
ECA1413	g2779
ECA1413	g17549
ECA1413	g21142
ECA1413	g3815
ECA1413	g12334
ECA1413	g21094
ECA1413	g20765
ECA1413	g2860
ECA1413	g476
ECA1413	g22432
ECA1413	g11065
ECA1413	g7739
ECA1413	g17548
ECA1413	g6884
ECA1413	g20025
ECA1413	g15041
ECA1413	g10430
ECA1413	g3310
ECA1413	g21198
ECA1413	g16324
ECA1413	g462
ECA1413	g10363
ECA1413	g8888
ECA1413	g15044
ECA1413	g10365
ECA1413	g1783
ECA1413	g704
ECA1413	g228
ECA1413	g20238
ECA1413	g17480
ECA1413	g21489
ECA1413	g9142
ECA1413	g11067
ECA1413	g10428
ECA1413	g12831
ECA1413	g2782
ECA1413	g19111
ECA1413	g685
ECA1413	g11917
ECA1413	g21270
ECA1413	g11815
ECA1413	g10389
ECA1413	g21141
ECA1413	g11716
ECA1413	g17964
ECA1413	g14976
ECA1413	g12617
ECA1413	g14456
ECA1413	g13126
ECA1413	g20782
ECA1413	g13401
ECA1413	g14458
ECA1413	g14970
ECA1413	g14975
ECA1413	g132
ECA1413	g22437
ECA1413	g22410
ECA1413	g9801
ECA1413	g8520
ECA1413	g12412
ECA1413	g10247
ECA1413	g20877
ECA1413	g699
ECA1413	g22677
ECA1413	g17683
ECA1413	g690
ECA1413	g2859
ECA1413	g10852
ECA1413	g271
ECA1413	g473
ECA1413	g11168
ECA1413	g12436
ECA1413	g12902
ECA1413	g6113
ECA1413	g17546
ECA1413	g10395
ECA1413	g12615
ECA1413	g17545
ECA1413	g12900
ECA1413	g11708
ECA1413	g12333
ECA1413	g11194
ECA1413	g11524
ECA1413	g10865
ECA1413	g703
ECA1413	g16994
ECA1413	g10694
ECA1413	g15171
ECA1413	g9723
ECA1413	g21277
ECA1413	g22361
ECA1413	g22324
ECA1413	g16298
ECA1413	g10399
ECA1413	g12622
ECA1413	g469
ECA1413	g9526
ECA1413	g10853
ECA1413	g10713
ECA1413	g7740
ECA1413	g17547
ECA1413	g21139
ECA1413	g1402
ECA1413	g12373
ECA1413	g16029
ECA1413	g12619
ECA1413	g21081
ECA1413	g16641
ECA1413	g11423
ECA1413	g9525
ECA1413	g20291
ECA1413	g12498
ECA1413	g11195
ECA1413	g8655
ECA1413	g10357
ECA1413	g14971
ECA1413	g14974
ECA1413	g10288
ECA1413	g20783
ECA1413	g22438
ECA1413	g7640
ECA1413	g21197
ECA1413	g471
ECA1413	g810
ECA1413	g21238
ECA1413	g11916
ECA1413	g10349
ECA1413	g10362
ECA1413	g7638
ECA1413	g21235
ECA1413	g10591
ECA1413	g12915
ECA1413	g8519
ECA1413	g697
ECA1413	g9527
ECA1413	g15043
ECA1413	g12432
ECA1413	g10385
ECA1413	g234
ECA1413	g10342
ECA1413	g2781
ECA1413	g7392
ECA1413	g21869
ECA1413	g21082
ECA1413	g10390
ECA1413	g1667
ECA1413	g1665
ECA1413	g9796
ECA1413	g16993
ECA1413	g12959
ECA1413	g6205
ECA1413	g10398
ECA1413	g700
ECA1413	g17865
ECA1413	g12603
ECA1413	g10397
ECA1413	g17533
ECA1413	g5434
ECA1413	g9528
ECA1413	g14960
ECA1413	g10359
ECA1413	g232
ECA1413	g11707
ECA1413	g14961
ECA1413	g20779
ECA1413	g5899
ECA1413	g10393
ECA1413	g10813
ECA1413	g1844
ECA1413	g10243
ECA1413	g10392
ECA1413	g463
ECA1413	g21036
ECA1413	g12901
ECA1413	g21100
ECA1413	g21241
ECA1413	g11169
ECA1413	g12621
ECA1413	g7639
ECA1413	g2546
ECA1413	g10629
ECA1413	g10544
ECA1413	g20232
ECA1413	g696
ECA1413	g7637
ECA2281	g6372
ECA2281	g8918
ECA2281	g20725
ECA2281	g16087
ECA2281	g3346
ECA2281	g21732
ECA2281	g6243
ECA2281	g18315
ECA2281	g4351
ECA2281	g1024
ECA2281	g14995
ECA2281	g20969
ECA2281	g11538
ECA2281	g9354
ECA2281	g6244
ECA2281	g17643
ECA2281	g1885
ECA2281	g495
ECA2281	g16277
ECA2281	g3477
ECA2281	g3689
ECA2281	g208
ECA2281	g20736
ECA2281	g12103
ECA2281	g16076
ECA2281	g20581
ECA2281	g6275
ECA2281	g15922
ECA2281	g8030
ECA2281	g1111
ECA2281	g16045
ECA2281	g21657
ECA2281	g20935
ECA2281	g6241
ECA2281	g389
ECA2281	g21776
ECA2281	g5195
ECA2281	g6238
ECA2281	g16054
ECA2281	g9
ECA2281	g6276
ECA2281	g15569
ECA2281	g11541
ECA2281	g20963
ECA2281	g15343
ECA2281	g497
ECA2281	g8359
ECA2281	g4973
ECA2281	g6687
ECA2281	g3692
ECA2281	g6263
ECA2281	g15566
ECA2281	g22758
ECA2281	g20965
ECA2281	g10547
ECA2281	g15918
ECA2281	g3456
ECA2281	g12109
ECA2281	g19229
ECA2281	g1286
ECA2281	g20724
ECA2281	g16080
ECA2281	g11543
ECA2281	g4401
ECA2281	g20925
ECA2281	g11767
ECA2281	g2055
ECA2281	g21655
ECA2281	g5655
ECA2281	g1836
ECA2281	g11547
ECA2281	g2697
ECA2281	g15038
ECA2281	g11540
ECA2281	g20735
ECA2281	g20476
ECA2281	g8730
ECA2281	g483
ECA2281	g11770
ECA2281	g16001
ECA2281	g4487
ECA2281	g3458
ECA2281	g1316
ECA2281	g5656
ECA2281	g11777
ECA2281	g18386
ECA2281	g6245
ECA2281	g16316
ECA2281	g15571
ECA2281	g20384
ECA2281	g20732
ECA2281	g17207
ECA2281	g11704
ECA2281	g11537
ECA2281	g8025
ECA2281	g922
ECA2281	g11539
ECA2281	g2951
ECA2281	g6273
ECA2281	g16273
ECA2281	g11548
ECA2281	g939
ECA2281	g16002
ECA2281	g13176
ECA2281	g21132
ECA2281	g11999
ECA2281	g12000
ECA2281	g3473
ECA2281	g6461
ECA2281	g21658
ECA2281	g20457
ECA2281	g11549
ECA2281	g6521
ECA2281	g5368
ECA2281	g1237
ECA2281	g9665
ECA2281	g22010
ECA2281	g20723
ECA2281	g19594
ECA2281	g13904
ECA2281	g20533
ECA2281	g22008
ECA2281	g11542
ECA2281	g21777
ECA2281	g9435
ECA2281	g13299
ECA2281	g8601
ECA2281	g3713
ECA2281	g15875
ECA2281	g11533
ECA2281	g5366
ECA2281	g4974
ECA2281	g12002
ECA2281	g13211
ECA2281	g12604
ECA2281	g12518
ECA2281	g8729
ECA2281	g18303
ECA2281	g6274
ECA2281	g8538
ECA2281	g6314
ECA2281	g10246
ECA2281	g6476
ECA2281	g16239
ECA2281	g8602
ECA2281	g3577
ECA2281	g11762
ECA2281	g21659
ECA2281	g418
ECA2281	g18300
ECA2281	g18301
ECA2281	g205
ECA2281	g5722
ECA2281	g14822
ECA2281	g938
ECA2281	g6225
ECA2281	g22011
ECA2281	g207
ECA2281	g326
ECA2281	g417
ECA2281	g416
ECA2281	g15999
ECA2281	g11776
ECA2281	g204
ECA2281	g4720
ECA2281	g6235
ECA2281	g3478
ECA2281	g20928
ECA2281	g9432
ECA2281	g20966
ECA2281	g18366
ECA2281	g9433
ECA2281	g3479
ECA2281	g20617
ECA2281	g15936
ECA2281	g15935
ECA2281	g210
ECA2281	g6236
ECA2281	g942
ECA2281	g12043
ECA2281	g13866
ECA2281	g11292
ECA2281	g8606
ECA2281	g17511
ECA2281	g11544
ECA2281	g20934
ECA2281	g415
ECA2281	g15570
ECA2281	g6962
ECA2281	g21656
ECA2281	g20530
ECA2281	g202
ECA2281	g15661
ECA2281	g15893
ECA2281	g15934
ECA2281	g15937
ECA2281	g223
ECA2281	g3351
ECA2281	g6281
ECA2281	g6271
ECA2281	g11961
ECA2281	g5651
ECA2281	g11765
ECA2281	g15876
ECA2281	g6464
ECA2281	g6463
ECA2281	g12004
ECA2281	g21772
ECA2281	g6337
ECA2281	g18365
ECA2281	g6462
ECA2281	g11545
ECA2281	g13177
ECA2281	g496
ECA2281	g15951
ECA2281	g8537
ECA2281	g3455
ECA2281	g1835
ECA2281	g15825
ECA2281	g18865
ECA2281	g6264
ECA2281	g8605
ECA2281	g21863
ECA2281	g21862
ECA2281	g15574
ECA2281	g9353
ECA2281	g11769
ECA2281	g6240
ECA2281	g11997
ECA2281	g5367
ECA2281	g8604
ECA2281	g10790
ECA2281	g2231
ECA2281	g6280
ECA2281	g4350
ECA2281	g6239
ECA2281	g455
ECA2281	g16086
ECA2281	g19861
ECA2281	g15874
ECA2281	g941
ECA2281	g15391
ECA2281	g16046
ECA2281	g15091
ECA2281	g16083
ECA2281	g3472
ECA2281	g6410
ECA2281	g10373
ECA2281	g206
ECA2281	g20976
ECA2281	g11546
ECA2281	g6279
ECA2281	g6158
ECA2281	g16319
ECA2281	g20731
ECA2281	g8027
ECA2281	g1119
ECA2281	g6272
ECA2281	g10437
ECA2281	g20726
ECA2281	g5915
ECA2281	g20967
ECA2281	g16345
ECA2281	g16238
ECA2281	g20729
ECA2281	g3489
ECA2281	g1908
ECA2281	g12001
ECA2281	g3576
ECA2281	g4486
ECA2281	g6338
ECA2281	g5652
ECA2281	g19495
ECA2281	g11775
ECA2281	g4349
ECA2281	g21653
ECA2281	g20964
ECA2281	g21654
ECA2281	g6110
ECA2281	g15587
ECA2281	g6278
ECA2281	g20926
ECA2281	g6242
ECA2281	g1995
ECA2281	g6802
ECA2281	g3216
ECA2281	g10557
ECA2281	g20977
ECA2281	g6277
ECA2281	g3488
ECA2281	g18866
ECA2281	g808
ECA2281	g1120
ECA2281	g6228
ECA2281	g15572
ECA2281	g928
ECA2281	g393
ECA2281	g940
ECA2281	g19567
ECA2281	g20618
ECA2281	g15573
ECA2281	g3581
ECA2281	g17409
ECA2281	g1909
ECA2281	g222
ECA2281	g6266
ECA2281	g18302
ECA2281	g16655
ECA2281	g392
ECA2281	g5369
ECA2281	g15887
ECA2281	g16322
ECA2281	g11768
ECA2281	g2524
ECA2281	g10698
ECA2281	g6312
ECA2281	g209
ECA2281	g15552
ECA2281	g6037
ECA2281	g6268
ECA2281	g5575
ECA2281	g3476
ECA2281	g18165
ECA2281	g22308
ECA2281	g8033
ECA2281	g6237
ECA2281	g5365
ECA2281	g22909
ECA2281	g6117
ECA2281	g6267
ECA2281	g11431
ECA2281	g10559
ECA2281	g21681
ECA2281	g18385
ECA2281	g15032
ECA2281	g15888
ECA738	g17492
ECA738	g17975
ECA738	g10376
ECA738	g4106
ECA738	g8814
ECA738	g14449
ECA738	g2376
ECA738	g11305
ECA738	g11240
ECA738	g18629
ECA738	g20004
ECA738	g10753
ECA738	g17780
ECA738	g17785
ECA738	g6970
ECA738	g12117
ECA738	g8098
ECA738	g21227
ECA738	g20298
ECA738	g14264
ECA738	g22424
ECA738	g6634
ECA738	g11263
ECA738	g18625
ECA738	g7018
ECA738	g21632
ECA738	g22111
ECA738	g17978
ECA738	g15381
ECA738	g14690
ECA738	g15372
ECA738	g11307
ECA738	g2502
ECA738	g22641
ECA738	g11061
ECA738	g17979
ECA738	g18741
ECA738	g2276
ECA738	g11258
ECA738	g22169
ECA738	g17897
ECA738	g14452
ECA738	g8175
ECA738	g14259
ECA738	g6364
ECA738	g17980
ECA738	g22428
ECA738	g4940
ECA738	g22117
ECA738	g22432
ECA738	g11170
ECA738	g22392
ECA738	g10949
ECA738	g17830
ECA738	g6680
ECA738	g2168
ECA738	g17491
ECA738	g17798
ECA738	g16817
ECA738	g17490
ECA738	g8445
ECA738	g2366
ECA738	g11716
ECA738	g6408
ECA738	g22429
ECA738	g21633
ECA738	g20284
ECA738	g9603
ECA738	g6642
ECA738	g21232
ECA738	g11267
ECA738	g18626
ECA738	g14262
ECA738	g8248
ECA738	g11581
ECA738	g17969
ECA738	g7127
ECA738	g21768
ECA738	g2165
ECA738	g12118
ECA738	g17972
ECA738	g15184
ECA738	g8249
ECA738	g15208
ECA738	g18524
ECA738	g18627
ECA738	g21233
ECA738	g4413
ECA738	g17504
ECA738	g21006
ECA738	g22434
ECA738	g10824
ECA738	g19169
ECA738	g9
ECA738	g11270
ECA738	g18742
ECA738	g22423
ECA738	g13650
ECA738	g11497
ECA738	g22425
ECA738	g15259
ECA738	g22108
ECA738	g18628
ECA738	g20450
ECA738	g11518
ECA738	g20814
ECA738	g7349
ECA738	g20103
ECA738	g20811
ECA738	g11498
ECA738	g2899
ECA738	g17098
ECA738	g17857
ECA738	g20278
ECA738	g7503
ECA738	g22427
ECA738	g6736
ECA738	g17938
ECA738	g6969
ECA738	g2395
ECA738	g10686
ECA738	g22426
ECA738	g22430
ECA738	g13365
ECA738	g20283
ECA738	g8096
ECA738	g10683
ECA738	g11867
ECA738	g9652
ECA738	g17834
ECA738	g22640
ECA738	g20931
ECA738	g2145
ECA738	g11257
ECA738	g18050
ECA738	g6407
ECA738	g8247
ECA738	g11239
ECA738	g9034
ECA738	g6640
ECA738	g8643
ECA738	g15953
ECA738	g13234
ECA738	g11585
ECA738	g20292
ECA738	g14775
ECA738	g8266
ECA738	g18806
ECA738	g20297
ECA738	g8176
ECA738	g18630
ECA738	g18049
ECA738	g22433
ECA738	g5958
ECA738	g14390
ECA738	g6637
ECA738	g11584
ECA738	g5110
ECA738	g5975
ECA738	g19167
ECA738	g17900
ECA738	g9518
ECA738	g13578
ECA738	g12079
ECA738	g19168
ECA738	g9286
ECA738	g13427
ECA738	g14260
ECA738	g5953
ECA738	g4897
ECA738	g18376
ECA738	g8099
ECA738	g11517
ECA738	g14261
ECA738	g12078
ECA738	g9033
ECA738	g22431
ECA738	g21074
ECA738	g16856
ECA738	g21631
ECA738	g20813
ECA738	g11260
ECA738	g15356
ECA738	g17311
ECA738	g14258
ECA738	g11262
ECA738	g15252
ECA738	g17212
ECA738	g21629
ECA738	g5966
ECA738	g19329
ECA738	g11269
ECA738	g20096
ECA738	g14265
ECA738	g17486
ECA738	g15987
ECA738	g17489
ECA738	g22114
ECA738	g222
ECA738	g17488
ECA738	g12082
ECA738	g19754
ECA738	g11130
ECA738	g499
ECA738	g11264
ECA738	g11266
ECA738	g11261
ECA738	g20097
ECA738	g22112
ECA738	g20102
ECA738	g18652
ECA738	g10687
ECA738	g2280
ECA738	g9653
ECA738	g7042
ECA738	g17579
ECA738	g20568
ECA738	g2381
ECA738	g8444
ECA738	g6596
ECA738	g11569
ECA738	g21230
ECA738	g21241
ECA738	g21235
ECA738	g21003
ECA738	g20285
ECA738	g11582
ECA738	g11268
ECA738	g14267
ECA738	g17940
ECA738	g11328
ECA738	g21005
ECA738	g17797
ECA738	g20287
ECA738	g17204
ECA738	g8238
ECA738	g17020
ECA738	g15373
ECA738	g2378
ECA738	g12437
ECA738	g18523
ECA738	g11241
ECA738	g10608
ECA738	g6636
ECA738	g17352
ECA738	g18701
ECA738	g18736
ECA738	g13552
ECA738	g12153
ECA738	g19170
ECA738	g2375
ECA738	g8641
ECA738	g21630
ECA738	g14454
ECA738	g11583
ECA738	g7041
ECA738	g18010
ECA738	g9812
ECA738	g14263
ECA738	g13894
ECA738	g20299
ECA738	g2380
ECA738	g8642
ECA738	g4844
ECA738	g8237
ECA738	g9519
ECA738	g20098
ECA738	g20101
ECA738	g11259
ECA738	g8385
ECA738	g18624
ECA738	g20282
ECA738	g17899
ECA738	g18048
ECA738	g15511
ECA738	g12154
ECA738	g20812
ECA738	g20293
ECA738	g17471
ECA738	g17937
ECA738	g10
ECA738	g9654
ECA738	g8640
ECA738	g11238
ECA738	g11232
ECA738	g14280
ECA738	g6638
ECA738	g2630
ECA738	g20294
ECA738	g11327
ECA738	g11724
ECA738	g15986
ECA738	g11726
ECA738	g10682
ECA738	g11272
ECA738	g12436
ECA738	g15358
ECA738	g55
ECA738	g20286
ECA738	g11271
ECA738	g12077
ECA738	g19427
ECA738	g14279
ECA738	g3560
ECA738	g8639
ECA738	g20112
ECA738	g17734
ECA738	g21236
ECA738	g20295
ECA738	g17203
ECA738	g20111
ECA738	g17485
ECA738	g15357
ECA738	g21052
ECA738	g6406
ECA738	g21243
ECA738	g21237
ECA738	g11126
ECA738	g20288
ECA738	g11265
ECA738	g18038
ECA738	g2377
ECA738	g21004
ECA738	g6730
ECA738	g17784
ECA738	g17779
ECA738	g15310
ECA738	g17803
ECA738	g17943
ECA738	g8265
ECA738	g7864
ECA738	g15119
ECA738	g14453
ECA738	g11227
ECA738	g4904
ECA738	g21242
JU2001	g22192
JU2001	g5385
JU2001	g5860
JU2001	g2403
JU2001	g22196
JU2001	g13789
JU2001	g7854
JU2001	g22133
JU2001	g3222
JU2001	g1999
JU2001	g22221
JU2001	g7735
JU2001	g2497
JU2001	g3039
JU2001	g15289
JU2001	g12410
JU2001	g9239
JU2001	g16816
JU2001	g2687
JU2001	g9232
JU2001	g8439
JU2001	g5699
JU2001	g1989
JU2001	g8373
JU2001	g22191
JU2001	g8955
JU2001	g3717
JU2001	g3215
JU2001	g2998
JU2001	g1988
JU2001	g10369
JU2001	g7515
JU2001	g22203
JU2001	g2113
JU2001	g13168
JU2001	g3352
JU2001	g15183
JU2001	g16890
JU2001	g22492
JU2001	g3299
JU2001	g2692
JU2001	g3902
JU2001	g3213
JU2001	g22188
JU2001	g8961
JU2001	g3409
JU2001	g12941
JU2001	g3365
JU2001	g3397
JU2001	g3363
JU2001	g20103
JU2001	g8103
JU2001	g18581
JU2001	g18212
JU2001	g22197
JU2001	g1624
JU2001	g9220
JU2001	g14360
JU2001	g9227
JU2001	g1781
JU2001	g8370
JU2001	g9224
JU2001	g13282
JU2001	g2689
JU2001	g7728
JU2001	g7720
JU2001	g22154
JU2001	g15293
JU2001	g7844
JU2001	g3225
JU2001	g13570
JU2001	g8619
JU2001	g21267
JU2001	g22220
JU2001	g15073
JU2001	g17639
JU2001	g7350
JU2001	g8240
JU2001	g7826
JU2001	g117
JU2001	g2417
JU2001	g1790
JU2001	g9228
JU2001	g133
JU2001	g18354
JU2001	g6533
JU2001	g13167
JU2001	g181
JU2001	g15290
JU2001	g18006
JU2001	g13280
JU2001	g9469
JU2001	g22202
JU2001	g9394
JU2001	g3723
JU2001	g6602
JU2001	g16891
JU2001	g14275
JU2001	g15189
JU2001	g15808
JU2001	g9460
JU2001	g15076
JU2001	g9812
JU2001	g22314
JU2001	g22132
JU2001	g3257
JU2001	g7393
JU2001	g15276
JU2001	g1676
JU2001	g15306
JU2001	g15286
JU2001	g18272
JU2001	g9229
JU2001	g9234
JU2001	g3255
JU2001	g7719
JU2001	g22195
JU2001	g22199
JU2001	g12408
JU2001	g18275
JU2001	g5578
JU2001	g9236
JU2001	g18733
JU2001	g8374
JU2001	g2475
JU2001	g22193
JU2001	g13281
JU2001	g16511
JU2001	g15053
JU2001	g3337
JU2001	g15287
JU2001	g22222
JU2001	g9225
JU2001	g8371
JU2001	g5665
JU2001	g11896
JU2001	g3350
JU2001	g3353
JU2001	g10453
JU2001	g3398
JU2001	g3720
JU2001	g4404
JU2001	g13278
JU2001	g9235
JU2001	g21052
JU2001	g3296
JU2001	g11213
JU2001	g7721
JU2001	g8438
JU2001	g17899
JU2001	g2404
JU2001	g3000
JU2001	g16840
JU2001	g12942
JU2001	g9468
JU2001	g14045
JU2001	g7503
JU2001	g11703
JU2001	g2691
JU2001	g12411
JU2001	g6603
JU2001	g7727
JU2001	g2999
JU2001	g13788
JU2001	g3737
JU2001	g15292
JU2001	g6548
JU2001	g4474
JU2001	g20144
JU2001	g8372
JU2001	g1990
JU2001	g6549
JU2001	g7261
JU2001	g22198
JU2001	g3076
JU2001	g3351
JU2001	g7096
JU2001	g3457
JU2001	g15277
JU2001	g9230
JU2001	g7843
JU2001	g2686
JU2001	g1987
JU2001	g8958
JU2001	g348
JU2001	g3719
JU2001	g3003
JU2001	g620
JU2001	g8956
JU2001	g9806
JU2001	g13283
JU2001	g13256
JU2001	g13134
JU2001	g18271
JU2001	g14411
JU2001	g6622
JU2001	g3218
JU2001	g2476
JU2001	g3625
JU2001	g6396
JU2001	g12489
JU2001	g2672
JU2001	g7732
JU2001	g9219
JU2001	g9660
JU2001	g7845
JU2001	g22190
JU2001	g9458
JU2001	g7724
JU2001	g9461
JU2001	g120
JU2001	g7722
JU2001	g9221
JU2001	g7524
JU2001	g16817
JU2001	g6534
JU2001	g2694
JU2001	g9703
JU2001	g2500
JU2001	g6532
JU2001	g17732
JU2001	g118
JU2001	g6623
JU2001	g9223
JU2001	g7328
JU2001	g4761
JU2001	g21223
JU2001	g3716
JU2001	g1597
JU2001	g22200
JU2001	g7516
JU2001	g13279
JU2001	g7095
JU2001	g8241
JU2001	g9705
JU2001	g49
JU2001	g12943
JU2001	g3715
JU2001	g1991
JU2001	g18828
JU2001	g13205
JU2001	g4500
JU2001	g12944
JU2001	g22201
JU2001	g13398
JU2001	g6531
JU2001	g7504
JU2001	g15187
JU2001	g13397
JU2001	g7855
JU2001	g2405
JU2001	g2688
JU2001	g1906
JU2001	g3411
JU2001	g4152
JU2001	g9241
JU2001	g2557
JU2001	g9214
JU2001	g21320
JU2001	g7734
JU2001	g1907
JU2001	g13173
JU2001	g15414
JU2001	g2496
JU2001	g14277
JU2001	g3718
JU2001	g8032
JU2001	g2004
JU2001	g9218
JU2001	g9238
JU2001	g9696
JU2001	g3297
JU2001	g13399
JU2001	g14410
JU2001	g19450
JU2001	g3077
JU2001	g9226
JU2001	g22156
JU2001	g2436
JU2001	g71
JU2001	g7823
JU2001	g3258
JU2001	g134
JU2001	g14412
JU2001	g9698
JU2001	g8102
JU2001	g13284
JU2001	g21735
JU2001	g13400
JU2001	g3704
JU2001	g3214
JU2001	g22223
JU2001	g3410
JU2001	g18589
JU2001	g5698
JU2001	g7400
JU2001	g18591
JU2001	g18133
JU2001	g9700
JU2001	g7730
JU2001	g9222
JU2001	g7453
JU2001	g2685
JU2001	g16724
JU2001	g22189
JU2001	g15541
JU2001	g9455
JU2001	g22416
JU2001	g18276
JU2001	g9463
JU2001	g2673
JU2001	g8952
JU2001	g6535
JU2001	g11495
JU2001	g7733
JU2001	g9462
JU2001	g460
JU2001	g17037
JU2001	g9467
JU2001	g11767
JU2001	g17834
JU2001	g22194
JU2001	g119
JU2001	g13401
JU2001	g9699
JU2001	g17787
JU2001	g3392
JU2001	g3252
JU2001	g12490
JU2001	g16041
JU2001	g2690
JU2001	g22633
JU2001	g13086
JU2001	g17830
JU2001	g21261
JU2001	g22229
ECA2377	g8664
ECA2377	g9185
ECA2377	g11403
ECA2377	g22287
ECA2377	g1006
ECA2377	g625
ECA2377	g3353
ECA2377	g2511
ECA2377	g20809
ECA2377	g19518
ECA2377	g14813
ECA2377	g716
ECA2377	g15030
ECA2377	g17956
ECA2377	g17193
ECA2377	g8993
