strain	gene
QX1794	g17666
QX1794	g12398
QX1794	g116
QX1794	g5285
QX1794	g14943
QX1794	g12790
QX1794	g5406
QX1794	g7966
QX1794	g5863
QX1794	g8146
QX1794	g11172
QX1794	g12592
QX1794	g12860
QX1794	g7920
QX1794	g18848
QX1794	g16192
QX1794	g12491
QX1794	g8227
QX1794	g18707
QX1794	g41
QX1794	g562
QX1794	g5410
QX1794	g2308
QX1794	g15118
QX1794	g9988
QX1794	g18850
QX1794	g10684
QX1794	g4822
QX1794	g632
QX1794	g458
QX1794	g11049
QX1794	g4506
QX1794	g16634
QX1794	g3262
QX1794	g6167
QX1794	g15479
QX1794	g12004
QX1794	g12438
QX1794	g18189
QX1794	g12244
QX1794	g3993
QX1794	g8170
QX1794	g14394
QX1794	g8258
QX1794	g17716
QX1794	g10968
QX1794	g12521
QX1794	g638
QX1794	g14885
QX1794	g18292
QX1794	g7593
QX1794	g12778
QX1794	g7489
QX1794	g9990
QX1794	g16660
QX1794	g10924
QX1794	g12514
QX1794	g16288
QX1794	g12559
QX1794	g17845
QX1794	g5660
QX1794	g7722
QX1794	g8434
QX1794	g18708
QX1794	g1905
QX1794	g12777
QX1794	g18735
QX1794	g7803
QX1794	g14726
QX1794	g7968
QX1794	g12490
QX1794	g7635
QX1794	g8196
QX1794	g9438
QX1794	g4729
QX1794	g11501
QX1794	g673
QX1794	g15537
QX1794	g17586
QX1794	g3558
QX1794	g12670
QX1794	g14804
QX1794	g6587
QX1794	g12597
QX1794	g5694
QX1794	g18604
QX1794	g565
QX1794	g7804
QX1794	g4360
QX1794	g12836
QX1794	g10422
QX1794	g1684
QX1794	g8228
QX1794	g8115
QX1794	g1291
QX1794	g18532
QX1794	g5751
QX1794	g22748
QX1794	g10797
QX1794	g17691
QX1794	g15134
QX1794	g8108
QX1794	g15579
QX1794	g19496
QX1794	g12304
QX1794	g5881
QX1794	g5649
QX1794	g21100
QX1794	g6834
QX1794	g778
QX1794	g9913
QX1794	g8436
QX1794	g12527
QX1794	g14340
QX1794	g17587
QX1794	g17707
QX1794	g12537
QX1794	g5398
QX1794	g7616
QX1794	g12093
QX1794	g12770
QX1794	g12249
QX1794	g11430
QX1794	g676
QX1794	g7649
QX1794	g18668
QX1794	g243
QX1794	g5972
QX1794	g15232
QX1794	g7973
QX1794	g2309
QX1794	g12799
QX1794	g3248
QX1794	g12411
QX1794	g12512
QX1794	g12149
QX1794	g20894
QX1794	g19085
QX1794	g11618
QX1794	g15629
QX1794	g12296
QX1794	g18851
QX1794	g18621
QX1794	g12199
QX1794	g3142
QX1794	g3258
QX1794	g20374
QX1794	g12859
QX1794	g4453
QX1794	g12250
QX1794	g18663
QX1794	g9999
QX1794	g9891
QX1794	g897
QX1794	g7298
QX1794	g9045
QX1794	g20677
QX1794	g6805
QX1794	g7438
QX1794	g6588
QX1794	g12728
QX1794	g11153
QX1794	g12069
QX1794	g17821
QX1794	g7923
QX1794	g1294
QX1794	g97
QX1794	g1365
QX1794	g12861
QX1794	g10424
QX1794	g3246
QX1794	g8071
QX1794	g10029
QX1794	g11047
QX1794	g3269
QX1794	g248
QX1794	g12448
QX1794	g8857
QX1794	g5149
QX1794	g3743
QX1794	g17112
QX1794	g11206
QX1794	g11998
QX1794	g12294
QX1794	g12257
QX1794	g5860
QX1794	g5680
QX1794	g15101
QX1794	g13239
QX1794	g8390
QX1794	g12034
QX1794	g7486
QX1794	g5324
QX1794	g17724
QX1794	g8002
QX1794	g1021
QX1794	g3263
QX1794	g15080
QX1794	g7056
QX1794	g12689
QX1794	g1263
QX1794	g18896
QX1794	g12262
QX1794	g7810
QX1794	g11692
QX1794	g12291
QX1794	g11335
QX1794	g2903
QX1794	g14685
QX1794	g9959
QX1794	g21541
QX1794	g17624
QX1794	g10770
QX1794	g12155
QX1794	g7690
QX1794	g633
QX1794	g20840
QX1794	g14068
QX1794	g8226
QX1794	g20193
QX1794	g12064
QX1794	g15715
QX1794	g17695
QX1794	g6202
QX1794	g3770
QX1794	g10750
QX1794	g10621
QX1794	g18186
QX1794	g1264
QX1794	g18185
QX1794	g12852
QX1794	g8158
QX1794	g11194
QX1794	g10147
QX1794	g5782
QX1794	g955
QX1794	g7351
QX1794	g5646
QX1794	g3439
QX1794	g5635
QX1794	g7543
QX1794	g15480
QX1794	g3957
QX1794	g17800
QX1794	g113
QX1794	g12181
QX1794	g12875
QX1794	g15115
QX1794	g2082
QX1794	g12787
QX1794	g6451
QX1794	g10061
QX1794	g11871
QX1794	g9529
QX1794	g5861
QX1794	g17055
QX1794	g34
QX1794	g1293
QX1794	g12158
QX1794	g12306
QX1794	g5807
QX1794	g1417
QX1794	g3271
QX1794	g5409
QX1794	g13064
QX1794	g5068
QX1794	g6211
QX1794	g112
QX1794	g15648
QX1794	g17841
QX1794	g17201
QX1794	g17154
QX1794	g18625
QX1794	g15199
QX1794	g9924
QX1794	g7796
QX1794	g12070
QX1794	g12031
QX1794	g18033
QX1794	g18024
QX1794	g747
QX1794	g19219
QX1794	g10751
QX1794	g1157
QX1794	g7580
QX1794	g12248
QX1794	g7965
QX1794	g12682
QX1794	g20240
QX1794	g5703
QX1794	g18188
QX1794	g617
QX1794	g5314
QX1794	g9683
QX1794	g4324
QX1794	g3435
QX1794	g6440
QX1794	g15610
QX1794	g5803
QX1794	g13130
QX1794	g1333
QX1794	g7741
QX1794	g6050
QX1794	g12768
QX1794	g11652
QX1794	g7355
QX1794	g12242
QX1794	g5880
QX1794	g15120
QX1794	g7533
QX1794	g3559
QX1794	g12853
QX1794	g15574
QX1794	g22375
QX1794	g7673
QX1794	g12302
QX1794	g15577
QX1794	g17270
QX1794	g7552
QX1794	g5888
QX1794	g7657
QX1794	g5407
QX1794	g18711
QX1794	g3478
QX1794	g9986
QX1794	g18743
QX1794	g9960
QX1794	g4058
QX1794	g12672
QX1794	g3274
QX1794	g811
QX1794	g119
QX1794	g10736
QX1794	g8418
QX1794	g10428
QX1794	g1147
QX1794	g1043
QX1794	g1440
QX1794	g7515
QX1794	g12406
QX1794	g12608
QX1794	g2178
QX1794	g14667
QX1794	g966
QX1794	g7512
QX1794	g6048
QX1794	g18567
QX1794	g11174
QX1794	g11965
QX1794	g20375
QX1794	g5809
QX1794	g12513
QX1794	g12701
QX1794	g3666
QX1794	g12025
QX1794	g11696
QX1794	g7938
QX1794	g5648
QX1794	g4100
QX1794	g12795
QX1794	g828
QX1794	g3265
QX1794	g5753
QX1794	g18640
QX1794	g12840
QX1794	g12079
QX1794	g2158
QX1794	g3667
QX1794	g147
QX1794	g18030
QX1794	g18021
QX1794	g17662
QX1794	g13493
QX1794	g12633
QX1794	g978
QX1794	g2096
QX1794	g10717
QX1794	g20952
QX1794	g17572
QX1794	g3687
QX1794	g1150
QX1794	g18238
QX1794	g12011
QX1794	g19777
QX1794	g10145
QX1794	g8257
QX1794	g11994
QX1794	g17702
QX1794	g7628
QX1794	g7639
QX1794	g18630
QX1794	g7913
QX1794	g629
QX1794	g6083
QX1794	g7591
QX1794	g12458
QX1794	g21725
QX1794	g12261
QX1794	g12769
QX1794	g11945
QX1794	g7567
QX1794	g15631
QX1794	g12700
QX1794	g12394
QX1794	g17591
QX1794	g1116
QX1794	g131
QX1794	g17694
QX1794	g7350
QX1794	g8403
QX1794	g6201
QX1794	g2475
QX1794	g11001
QX1794	g6825
QX1794	g14668
QX1794	g20759
QX1794	g5857
QX1794	g20263
QX1794	g12370
QX1794	g17797
QX1794	g7801
QX1794	g18548
QX1794	g19499
QX1794	g12197
QX1794	g22523
QX1794	g7359
QX1794	g4048
QX1794	g7958
QX1794	g12219
QX1794	g7532
QX1794	g518
QX1794	g7902
QX1794	g5025
QX1794	g4852
QX1794	g7656
QX1794	g22011
QX1794	g8229
QX1794	g20803
QX1794	g15624
QX1794	g7808
QX1794	g4720
QX1794	g12336
QX1794	g8379
QX1794	g12415
QX1794	g10216
QX1794	g18649
QX1794	g98
QX1794	g19561
QX1794	g17801
QX1794	g5783
QX1794	g16432
QX1794	g17597
QX1794	g12575
QX1794	g6589
QX1794	g9995
QX1794	g2032
QX1794	g8249
QX1794	g12201
QX1794	g17658
QX1794	g12593
QX1794	g3277
QX1794	g11261
QX1794	g12598
QX1794	g13965
QX1794	g12255
QX1794	g18674
QX1794	g1028
QX1794	g5359
QX1794	g17602
QX1794	g17715
QX1794	g9722
QX1794	g7627
QX1794	g1650
QX1794	g14525
QX1794	g145
QX1794	g3259
QX1794	g12740
QX1794	g12099
QX1794	g11189
QX1794	g7575
QX1794	g12511
QX1794	g7542
QX1794	g1122
QX1794	g22226
QX1794	g7725
QX1794	g12066
QX1794	g12589
QX1794	g5763
QX1794	g12585
QX1794	g11365
QX1794	g22005
QX1794	g428
QX1794	g11970
QX1794	g22376
QX1794	g5750
QX1794	g1156
QX1794	g13249
QX1794	g12
QX1794	g7650
QX1794	g14655
QX1794	g3261
QX1794	g17114
QX1794	g12399
QX1794	g12380
QX1794	g12817
QX1794	g12081
QX1794	g6890
QX1794	g3549
QX1794	g12204
QX1794	g11209
QX1794	g12566
QX1794	g745
QX1794	g10002
QX1794	g12315
QX1794	g11986
QX1794	g11988
QX1794	g11207
QX1794	g7660
QX1794	g12256
QX1794	g12602
QX1794	g4036
QX1794	g12253
QX1794	g20885
QX1794	g3555
QX1794	g3446
QX1794	g7674
QX1794	g9682
QX1794	g5754
QX1794	g9989
QX1794	g10603
QX1794	g1803
QX1794	g8410
QX1794	g8159
QX1794	g12230
QX1794	g11993
QX1794	g18746
QX1794	g8405
QX1794	g11534
QX1794	g8148
QX1794	g12157
QX1794	g12252
QX1794	g11152
QX1794	g101
QX1794	g13494
QX1794	g17827
QX1794	g15673
QX1794	g11694
QX1794	g7598
QX1794	g1113
QX1794	g1314
QX1794	g9455
QX1794	g1336
QX1794	g7651
QX1794	g9982
QX1794	g12314
QX1794	g7456
QX1794	g4483
QX1794	g17561
QX1794	g7589
QX1794	g6899
QX1794	g5550
QX1794	g12303
QX1794	g7571
QX1794	g12594
QX1794	g20895
QX1794	g17460
QX1794	g5786
QX1794	g20838
QX1794	g5721
QX1794	g8175
QX1794	g1578
QX1794	g10882
QX1794	g12404
QX1794	g3436
QX1794	g8382
QX1794	g5994
QX1794	g87
QX1794	g12408
QX1794	g22383
QX1794	g10995
QX1794	g10850
QX1794	g1266
QX1794	g7724
QX1794	g12206
QX1794	g7840
QX1794	g12552
QX1794	g2454
QX1794	g6209
QX1794	g7695
QX1794	g22363
QX1794	g8097
QX1794	g18639
QX1794	g10121
QX1794	g12400
QX1794	g5849
QX1794	g1154
QX1794	g7626
QX1794	g5909
QX1794	g7455
QX1794	g8375
QX1794	g73
QX1794	g12086
QX1794	g12409
QX1794	g17581
QX1794	g21633
QX1794	g12571
QX1794	g19567
QX1794	g12530
QX1794	g19569
QX1794	g6813
QX1794	g17669
QX1794	g1006
QX1794	g7662
QX1794	g20893
QX1794	g10748
QX1794	g7707
QX1794	g19556
QX1794	g9893
QX1794	g4415
QX1794	g14411
QX1794	g15541
QX1794	g10999
QX1794	g7615
QX1794	g15559
QX1794	g12837
QX1794	g12482
QX1794	g8151
QX1794	g12286
QX1794	g12699
QX1794	g7482
QX1794	g8432
QX1794	g1279
QX1794	g675
QX1794	g12065
QX1794	g8605
QX1794	g5411
QX1794	g7633
QX1794	g11535
QX1794	g7460
QX1794	g15230
QX1794	g5397
QX1794	g18846
QX1794	g12338
QX1794	g5914
QX1794	g12305
QX1794	g12254
QX1794	g18655
QX1794	g5544
QX1794	g8107
QX1794	g7436
QX1794	g20792
QX1794	g18570
QX1794	g12150
QX1794	g7888
QX1794	g83
QX1794	g3556
QX1794	g21535
QX1794	g14616
QX1794	g10608
QX1794	g2479
QX1794	g5404
QX1794	g1014
QX1794	g10000
QX1794	g22599
QX1794	g5405
QX1794	g13609
QX1794	g12288
QX1794	g7641
QX1794	g1908
QX1794	g8250
QX1794	g8369
QX1794	g22015
QX1794	g96
QX1794	g2485
QX1794	g12524
QX1794	g17692
QX1794	g809
QX1794	g10333
QX1794	g22364
QX1794	g22370
QX1794	g7584
QX1794	g15565
QX1794	g15109
QX1794	g12203
QX1794	g10430
QX1794	g5618
QX1794	g5744
QX1794	g7574
QX1794	g5336
QX1794	g18129
QX1794	g18550
QX1794	g10090
QX1794	g1120
QX1794	g11236
QX1794	g4372
QX1794	g21636
QX1794	g12510
QX1794	g7599
QX1794	g12001
QX1794	g18485
QX1794	g1497
QX1794	g15110
QX1794	g19779
QX1794	g11972
QX1794	g7526
QX1794	g6072
QX1794	g652
QX1794	g5561
QX1794	g11018
QX1794	g17965
QX1794	g15016
QX1794	g7570
QX1794	g17690
QX1794	g11973
QX1794	g14617
QX1794	g5915
QX1794	g4435
QX1794	g18312
QX1794	g11200
QX1794	g5804
QX1794	g7534
QX1794	g8368
QX1794	g17659
QX1794	g18756
QX1794	g1290
QX1794	g5777
QX1794	g5053
QX1794	g11987
QX1794	g6809
QX1794	g6206
QX1794	g2156
QX1794	g17564
QX1794	g17661
QX1794	g5895
QX1794	g10001
QX1794	g6820
QX1794	g18847
QX1794	g7538
QX1794	g8433
QX1794	g5756
QX1794	g20897
QX1794	g8176
QX1794	g12826
QX1794	g8374
QX1794	g9979
QX1794	g18673
QX1794	g12474
QX1794	g12485
QX1794	g12005
QX1794	g8745
QX1794	g3767
QX1794	g6278
QX1794	g12828
QX1794	g7967
QX1794	g18700
QX1794	g5113
QX1794	g11235
QX1794	g18549
QX1794	g8112
QX1794	g10957
QX1794	g5394
QX1794	g20249
QX1794	g15560
QX1794	g980
QX1794	g7719
QX1794	g6914
QX1794	g10712
QX1794	g1121
QX1794	g15482
QX1794	g15630
QX1794	g19778
QX1794	g18099
QX1794	g10122
QX1794	g12038
QX1794	g8872
QX1794	g15117
QX1794	g17657
QX1794	g18568
QX1794	g8358
QX1794	g17796
QX1794	g9892
QX1794	g15103
QX1794	g15105
QX1794	g18293
QX1794	g5654
QX1794	g19640
QX1794	g12726
QX1794	g5060
QX1794	g8407
QX1794	g3923
QX1794	g10217
QX1794	g18632
QX1794	g12037
QX1794	g1145
QX1794	g17643
QX1794	g12414
QX1794	g5884
QX1794	g17703
QX1794	g17
QX1794	g8153
QX1794	g7551
QX1794	g12556
QX1794	g17607
QX1794	g3238
QX1794	g6200
QX1794	g8130
QX1794	g7666
QX1794	g979
QX1794	g7546
QX1794	g5757
QX1794	g7661
QX1794	g10993
QX1794	g5859
QX1794	g3440
QX1794	g1982
QX1794	g7541
QX1794	g5687
QX1794	g7925
QX1794	g21511
QX1794	g12334
QX1794	g3433
QX1794	g12780
QX1794	g7518
QX1794	g12292
QX1794	g2033
QX1794	g5058
QX1794	g8144
QX1794	g16357
QX1794	g17579
QX1794	g7576
QX1794	g12789
QX1794	g253
QX1794	g5950
QX1794	g17656
QX1794	g5971
QX1794	g8140
QX1794	g5785
QX1794	g12767
QX1794	g10567
QX1794	g17802
QX1794	g17671
QX1794	g17699
QX1794	g6586
QX1794	g12033
QX1794	g8259
QX1794	g18484
QX1794	g11410
QX1794	g12101
QX1794	g20047
QX1794	g7624
QX1794	g11208
QX1794	g18547
QX1794	g11537
QX1794	g12378
QX1794	g245
QX1794	g10926
QX1794	g14316
QX1794	g6811
QX1794	g17650
QX1794	g7582
QX1794	g5846
QX1794	g12462
QX1794	g2484
QX1794	g12251
QX1794	g3548
QX1794	g17127
QX1794	g18240
QX1794	g18723
QX1794	g12503
QX1794	g19494
QX1794	g8439
QX1794	g12734
QX1794	g8961
QX1794	g7665
QX1794	g18638
QX1794	g12402
QX1794	g12690
QX1794	g5313
QX1794	g918
QX1794	g1947
QX1794	g5064
QX1794	g17673
QX1794	g10423
QX1794	g12208
QX1794	g2482
QX1794	g3880
QX1794	g4853
QX1794	g5543
QX1794	g8412
QX1794	g1409
QX1794	g11195
QX1794	g12317
QX1794	g19558
QX1794	g5879
QX1794	g18703
QX1794	g12494
QX1794	g7357
QX1794	g7361
QX1794	g5851
QX1794	g12775
QX1794	g17831
QX1794	g7727
QX1794	g15557
QX1794	g5688
QX1794	g18750
QX1794	g22057
QX1794	g8172
QX1794	g12634
QX1794	g12839
QX1794	g7549
QX1794	g7909
QX1794	g6016
QX1794	g616
QX1794	g12697
QX1794	g513
QX1794	g12068
QX1794	g18316
QX1794	g102
QX1794	g7583
QX1794	g11983
QX1794	g7601
QX1794	g17609
QX1794	g2302
QX1794	g18706
QX1794	g11582
QX1794	g18653
QX1794	g7547
QX1794	g10429
QX1794	g11191
QX1794	g244
QX1794	g20790
QX1794	g13128
QX1794	g1280
QX1794	g8173
QX1794	g12449
QX1794	g10991
QX1794	g12693
QX1794	g1265
QX1794	g21137
QX1794	g20791
QX1794	g18702
QX1794	g335
QX1794	g4359
QX1794	g5059
QX1794	g12202
QX1794	g15161
QX1794	g17596
QX1794	g1214
QX1794	g7891
QX1794	g5546
QX1794	g3550
QX1794	g7671
QX1794	g12057
QX1794	g18237
QX1794	g4889
QX1794	g8426
QX1794	g8242
QX1794	g103
QX1794	g4
QX1794	g5032
QX1794	g12115
QX1794	g12772
QX1794	g677
QX1794	g12020
QX1794	g8161
QX1794	g15483
QX1794	g18734
QX1794	g7670
QX1794	g8174
QX1794	g7642
QX1794	g12295
QX1794	g1119
QX1794	g7504
QX1794	g12506
QX1794	g18236
QX1794	g2189
QX1794	g7618
QX1794	g7805
QX1794	g15568
QX1794	g11190
QX1794	g14817
QX1794	g1319
QX1794	g8094
QX1794	g656
QX1794	g7711
QX1794	g5620
QX1794	g11284
QX1794	g12198
QX1794	g12523
QX1794	g8058
QX1794	g6234
QX1794	g8377
QX1794	g3441
QX1794	g12814
QX1794	g120
QX1794	g5865
QX1794	g1247
QX1794	g1451
QX1794	g9981
QX1794	g15851
QX1794	g10218
QX1794	g621
QX1794	g14704
QX1794	g5118
QX1794	g5718
QX1794	g12271
QX1794	g11784
QX1794	g1979
QX1794	g16051
QX1794	g7590
QX1794	g1237
QX1794	g2476
QX1794	g5408
QX1794	g7611
QX1794	g9904
QX1794	g15569
QX1794	g19781
QX1794	g12023
QX1794	g20776
QX1794	g19390
QX1794	g5662
QX1794	g17655
QX1794	g7354
QX1794	g5335
QX1794	g21190
QX1794	g8604
QX1794	g3247
QX1794	g1407
QX1794	g5752
QX1794	g11533
QX1794	g22097
QX1794	g10710
QX1794	g17222
QX1794	g11992
QX1794	g21460
QX1794	g7
QX1794	g21177
QX1794	g12231
QX1794	g5024
QX1794	g7613
QX1794	g21081
QX1794	g11969
QX1794	g5663
QX1794	g1136
QX1794	g8167
QX1794	g19559
QX1794	g12331
QX1794	g7814
QX1794	g18636
QX1794	g2905
QX1794	g7505
QX1794	g14750
QX1794	g10757
QX1794	g15609
QX1794	g20903
QX1794	g9018
QX1794	g12160
QX1794	g12238
QX1794	g11204
QX1794	g3
QX1794	g15575
QX1794	g10996
QX1794	g17665
QX1794	g1130
QX1794	g12375
QX1794	g9961
QX1794	g7675
QX1794	g20924
QX1794	g11220
QX1794	g111
QX1794	g18130
QX1794	g12782
QX1794	g12776
QX1794	g17526
QX1794	g12298
QX1794	g3130
QX1794	g12096
QX1794	g12520
QX1794	g1910
QX1794	g10559
QX1794	g21602
QX1794	g7434
QX1794	g12497
QX1794	g146
QX1794	g16186
QX1794	g1151
QX1794	g7937
QX1794	g3267
QX1794	g5885
QX1794	g2035
QX1794	g746
QX1794	g9973
QX1794	g11017
QX1794	g20512
QX1794	g8209
QX1794	g9863
QX1794	g12379
QX1794	g1415
QX1794	g10248
QX1794	g3289
QX1794	g9976
QX1794	g5815
QX1794	g10425
QX1794	g7792
QX1794	g15649
QX1794	g12333
QX1794	g1194
QX1794	g11991
QX1794	g7857
QX1794	g19853
QX1794	g5970
QX1794	g12243
QX1794	g3250
QX1794	g17341
QX1794	g7809
QX1794	g15570
QX1794	g8114
QX1794	g12220
QX1794	g18574
QX1794	g8376
QX1794	g17717
QX1794	g3283
QX1794	g1152
QX1794	g20925
QX1794	g18889
QX1794	g17741
QX1794	g16
QX1794	g11890
QX1794	g17663
QX1794	g8210
QX1794	g14646
QX1794	g5412
QX1794	g1246
QX1794	g15674
QX1794	g18650
QX1794	g12794
QX1794	g18313
QX1794	g118
QX1794	g12301
QX1794	g6009
QX1794	g10795
QX1794	g21542
QX1794	g12948
QX1794	g12047
QX1794	g4545
QX1794	g3547
QX1794	g18755
QX1794	g9962
QX1794	g12467
QX1794	g8069
QX1794	g7621
QX1794	g19492
QX1794	g623
QX1794	g5256
QX1794	g12508
QX1794	g7907
QX1794	g7720
QX1794	g17839
QX1794	g12413
QX1794	g12587
QX1794	g7490
QX1794	g10086
QX1794	g2483
QX1794	g11955
QX1794	g8400
QX1794	g18665
QX1794	g9781
QX1794	g18100
QX1794	g11072
QX1794	g10990
QX1794	g17563
QX1794	g11619
QX1794	g7837
QX1794	g11957
QX1794	g5651
QX1794	g12563
QX1794	g3481
QX1794	g9955
QX1794	g5639
QX1794	g18745
QX1794	g7708
QX1794	g15492
QX1794	g486
QX1794	g11954
QX1794	g22225
QX1794	g11196
QX1794	g3479
QX1794	g9987
QX1794	g2152
QX1794	g12073
QX1794	g11169
QX1794	g1087
QX1794	g2491
QX1794	g9890
QX1794	g5862
QX1794	g16338
QX1794	g551
QX1794	g1462
QX1794	g17675
QX1794	g8067
QX1794	g18294
QX1794	g18038
QX1794	g9996
QX1794	g8164
QX1794	g15578
QX1794	g12588
QX1794	g12308
QX1794	g7181
QX1794	g15850
QX1794	g12156
QX1794	g21173
QX1794	g1683
QX1794	g7581
QX1794	g18852
QX1794	g7566
QX1794	g7921
QX1794	g18670
QX1794	g8231
QX1794	g7587
QX1794	g5323
QX1794	g12381
QX1794	g8180
QX1794	g249
QX1794	g8139
QX1794	g5311
QX1794	g8422
QX1794	g20459
QX1794	g2549
QX1794	g7625
QX1794	g20197
QX1794	g8394
QX1794	g5016
QX1794	g5112
QX1794	g4933
QX1794	g7459
QX1794	g10303
QX1794	g12059
QX1794	g1158
QX1794	g20905
QX1794	g11997
QX1794	g20385
QX1794	g5747
QX1794	g12396
QX1794	g3729
QX1794	g12083
QX1794	g8145
QX1794	g7353
QX1794	g7187
QX1794	g15572
QX1794	g8437
QX1794	g20902
QX1794	g13
QX1794	g12547
QX1794	g12716
QX1794	g17795
QX1794	g7629
QX1794	g7592
QX1794	g14656
QX1794	g18228
QX1794	g18661
QX1794	g12825
QX1794	g7728
QX1794	g20904
QX1794	g4482
QX1794	g12002
QX1794	g11891
QX1794	g12457
QX1794	g5882
QX1794	g7487
QX1794	g12290
QX1794	g2904
QX1794	g17744
QX1794	g22715
QX1794	g18737
QX1794	g11599
QX1794	g12416
QX1794	g495
QX1794	g11693
QX1794	g12732
QX1794	g8370
QX1794	g893
QX1794	g18672
QX1794	g15652
QX1794	g15540
QX1794	g12528
QX1794	g650
QX1794	g6245
QX1794	g6611
QX1794	g7597
QX1794	g242
QX1794	g5099
QX1794	g5812
QX1794	g6974
QX1794	g9994
QX1794	g12228
QX1794	g5689
QX1794	g11431
QX1794	g12573
QX1794	g11364
QX1794	g956
QX1794	g4592
QX1794	g7595
QX1794	g5883
QX1794	g5650
QX1794	g2481
QX1794	g22362
QX1794	g12702
QX1794	g12479
QX1794	g7658
QX1794	g8398
QX1794	g8905
QX1794	g3249
QX1794	g7588
QX1794	g22373
QX1794	g12743
QX1794	g22008
QX1794	g12872
QX1794	g920
QX1794	g10739
QX1794	g744
QX1794	g109
QX1794	g8127
QX1794	g12082
QX1794	g5858
QX1794	g7946
QX1794	g5283
QX1794	g8401
QX1794	g5217
QX1794	g8435
QX1794	g21101
QX1794	g9597
QX1794	g21829
QX1794	g12855
QX1794	g12019
QX1794	g12080
QX1794	g5253
QX1794	g564
QX1794	g17660
QX1794	g12456
QX1794	g10604
QX1794	g10725
QX1794	g5679
QX1794	g18022
QX1794	g18031
QX1794	g5770
QX1794	g89
QX1794	g5329
QX1794	g15114
QX1794	g922
QX1794	g17701
QX1794	g8357
QX1794	g20
QX1794	g22749
QX1794	g200
QX1794	g7569
QX1794	g12207
QX1794	g11452
QX1794	g15561
QX1794	g5816
QX1794	g8188
QX1794	g12091
QX1794	g8413
QX1794	g15231
QX1794	g72
QX1794	g1144
QX1794	g1450
QX1794	g8143
QX1794	g114
QX1794	g9447
QX1794	g1441
QX1794	g5187
QX1794	g15123
QX1794	g19762
QX1794	g12771
QX1794	g12371
QX1794	g12729
QX1794	g18634
QX1794	g7910
QX1794	g18296
QX1794	g18531
QX1794	g5399
QX1794	g22
QX1794	g22369
QX1794	g22122
QX1794	g19495
QX1794	g7594
QX1794	g20923
QX1794	g17582
QX1794	g15
QX1794	g6497
QX1794	g9927
QX1794	g12287
QX1794	g7573
QX1794	g18652
QX1794	g5046
QX1794	g573
QX1794	g7572
QX1794	g1946
QX1794	g11188
QX1794	g18667
QX1794	g12017
QX1794	g11968
QX1794	g12793
QX1794	g17606
QX1794	g810
QX1794	g12102
QX1794	g12407
QX1794	g12209
QX1794	g17825
QX1794	g7632
QX1794	g18232
QX1794	g18629
QX1794	g4059
QX1794	g7638
QX1794	g7577
QX1794	g6180
QX1794	g18740
QX1794	g14682
QX1794	g16185
QX1794	g21733
QX1794	g8393
QX1794	g1318
QX1794	g1261
QX1794	g12229
QX1794	g3288
QX1794	g10546
QX1794	g4596
QX1794	g13482
QX1794	g10752
QX1794	g15536
QX1794	g2305
QX1794	g7437
QX1794	g15092
QX1794	g5658
QX1794	g7557
QX1794	g7634
QX1794	g7605
QX1794	g18666
QX1794	g12092
QX1794	g8272
QX1794	g8239
QX1794	g15619
QX1794	g21454
QX1794	g3270
QX1794	g20864
QX1794	g18282
QX1794	g7644
QX1794	g8742
QX1794	g15100
QX1794	g12873
QX1794	g4980
QX1794	g110
QX1794	g15608
QX1794	g7514
QX1794	g9985
QX1794	g1153
QX1794	g12185
QX1794	g7908
QX1794	g211
QX1794	g12791
QX1794	g12114
QX1794	g10108
QX1794	g12710
QX1794	g49
QX1794	g12549
QX1794	g12186
QX1794	g7714
QX1794	g8431
QX1794	g117
QX1794	g12077
QX1794	g11995
QX1794	g15650
QX1794	g4123
QX1794	g15399
QX1794	g5746
QX1794	g5638
QX1794	g12247
QX1794	g5629
QX1794	g12781
QX1794	g7358
QX1794	g17339
QX1794	g17727
QX1794	g12309
QX1794	g12460
QX1794	g10998
QX1794	g6763
QX1794	g11536
QX1794	g7513
QX1794	g1123
QX1794	g933
QX1794	g15567
QX1794	g12337
QX1794	g12273
QX1794	g15119
QX1794	g11000
QX1794	g5641
QX1794	g21453
QX1794	g7912
QX1794	g10355
QX1794	g12507
QX1794	g12335
QX1794	g18164
QX1794	g20889
QX1794	g8425
QX1794	g6745
QX1794	g10620
QX1794	g18748
QX1794	g12478
QX1794	g18239
QX1794	g5174
QX1794	g3480
QX1794	g12854
QX1794	g12058
QX1794	g1602
QX1794	g8234
QX1794	g20896
QX1794	g12703
QX1794	g20789
QX1794	g5310
QX1794	g12591
QX1794	g3438
QX1794	g4982
QX1794	g11214
QX1794	g3745
QX1794	g16322
QX1794	g17842
QX1794	g12148
QX1794	g10756
QX1794	g18741
QX1794	g9980
QX1794	g12692
QX1794	g12489
QX1794	g22206
QX1794	g9993
QX1794	g10030
QX1794	g8399
QX1794	g15849
QX1794	g21166
QX1794	g3554
QX1794	g5722
QX1794	g8373
QX1794	g16187
QX1794	g20125
QX1794	g21931
QX1794	g17458
QX1794	g5771
QX1794	g104
QX1794	g17718
QX1794	g12783
QX1794	g7659
QX1794	g8291
QX1794	g5655
QX1794	g18234
QX1794	g9997
QX1794	g10427
QX1794	g9824
QX1794	g9991
QX1794	g20198
QX1794	g17732
QX1794	g12163
QX1794	g545
QX1794	g7516
QX1794	g696
QX1794	g9737
QX1794	g8409
