strain	gene
ECA2109	g1711
ECA2109	g11753
ECA2109	g6002
ECA2109	g9286
ECA2109	g5757
ECA2109	g5064
ECA2109	g22706
ECA2109	g5725
ECA2109	g11907
ECA2109	g5046
ECA2109	g5444
ECA2109	g15271
ECA2109	g6048
ECA2109	g11729
ECA2109	g22069
ECA2109	g5726
ECA2109	g11733
ECA2109	g15127
ECA2109	g9496
ECA2109	g10782
ECA2109	g15083
ECA2109	g6794
ECA2109	g11893
ECA2109	g11464
ECA2109	g6596
ECA2109	g11540
ECA2109	g15751
ECA2109	g10636
ECA2109	g5063
ECA2109	g11617
ECA2109	g6835
ECA2109	g22795
ECA2109	g1443
ECA2109	g9281
ECA2109	g14996
ECA2109	g14911
ECA2109	g6467
ECA2109	g4344
ECA2109	g14998
ECA2109	g11703
ECA2109	g15276
ECA2109	g15044
ECA2109	g19569
ECA2109	g15116
ECA2109	g20806
ECA2109	g5104
ECA2109	g11468
ECA2109	g14635
ECA2109	g16279
ECA2109	g11607
ECA2109	g6174
ECA2109	g6871
ECA2109	g4285
ECA2109	g9195
ECA2109	g10603
ECA2109	g22668
ECA2109	g5183
ECA2109	g22928
ECA2109	g11630
ECA2109	g5255
ECA2109	g9657
ECA2109	g4423
ECA2109	g11690
ECA2109	g4928
ECA2109	g20692
ECA2109	g366
ECA2109	g13297
ECA2109	g15016
ECA2109	g20162
ECA2109	g15700
ECA2109	g15001
ECA2109	g18540
ECA2109	g5563
ECA2109	g14565
ECA2109	g22598
ECA2109	g14922
ECA2109	g10136
ECA2109	g20754
ECA2109	g11543
ECA2109	g11708
ECA2109	g15047
ECA2109	g11713
ECA2109	g192
ECA2109	g1628
ECA2109	g3774
ECA2109	g13011
ECA2109	g1728
ECA2109	g18516
XZ1516	g22835
XZ1516	g4041
XZ1516	g22788
XZ1516	g22812
XZ1516	g17833
XZ1516	g16671
XZ1516	g16672
XZ1516	g19766
XZ1516	g6806
XZ1516	g15895
XZ1516	g18714
XZ1516	g18712
XZ1516	g13182
XZ1516	g6741
XZ1516	g5727
XZ1516	g17532
XZ1516	g19462
XZ1516	g18502
XZ1516	g8125
XZ1516	g10326
XZ1516	g11295
XZ1516	g20090
XZ1516	g21949
XZ1516	g8567
XZ1516	g9611
XZ1516	g22814
XZ1516	g21941
XZ1516	g18386
XZ1516	g9643
XZ1516	g19079
XZ1516	g4422
XZ1516	g22783
XZ1516	g22498
XZ1516	g21936
XZ1516	g21944
XZ1516	g21932
XZ1516	g15084
XZ1516	g21287
XZ1516	g16048
XZ1516	g11874
XZ1516	g18637
XZ1516	g20106
XZ1516	g19522
XZ1516	g4375
XZ1516	g20943
XZ1516	g22081
XZ1516	g4423
XZ1516	g16079
XZ1516	g10454
XZ1516	g21940
XZ1516	g6820
XZ1516	g21745
XZ1516	g22793
XZ1516	g12975
XZ1516	g10742
XZ1516	g8760
XZ1516	g1347
XZ1516	g18501
XZ1516	g19733
XZ1516	g20108
XZ1516	g4611
XZ1516	g19396
XZ1516	g13871
XZ1516	g17652
XZ1516	g12081
XZ1516	g4626
XZ1516	g4376
XZ1516	g10665
XZ1516	g19652
XZ1516	g4208
XZ1516	g22797
XZ1516	g8937
XZ1516	g19468
XZ1516	g17185
XZ1516	g19542
XZ1516	g12413
XZ1516	g8963
XZ1516	g4131
XZ1516	g10706
XZ1516	g16046
XZ1516	g18576
XZ1516	g22813
XZ1516	g18385
XZ1516	g22078
XZ1516	g12531
XZ1516	g16057
XZ1516	g4381
XZ1516	g6816
XZ1516	g19523
XZ1516	g18715
XZ1516	g20937
XZ1516	g19548
XZ1516	g1312
XZ1516	g19498
XZ1516	g16075
XZ1516	g4814
XZ1516	g20944
XZ1516	g16063
XZ1516	g8944
XZ1516	g8156
XZ1516	g6824
XZ1516	g22800
XZ1516	g18709
XZ1516	g20934
XZ1516	g19413
XZ1516	g19459
XZ1516	g16880
XZ1516	g20938
XZ1516	g4075
XZ1516	g19427
XZ1516	g8792
XZ1516	g19410
XZ1516	g8357
XZ1516	g19432
XZ1516	g7005
XZ1516	g22544
XZ1516	g20908
XZ1516	g21957
XZ1516	g6194
XZ1516	g18216
XZ1516	g4620
XZ1516	g22786
XZ1516	g4724
XZ1516	g4378
XZ1516	g15226
XZ1516	g20104
XZ1516	g17367
XZ1516	g14588
XZ1516	g4718
XZ1516	g22784
XZ1516	g18711
XZ1516	g18713
XZ1516	g9378
XZ1516	g11943
XZ1516	g19430
XZ1516	g20830
XZ1516	g15898
XZ1516	g11189
XZ1516	g16052
XZ1516	g21056
XZ1516	g20474
XZ1516	g7642
XZ1516	g8316
XZ1516	g16051
XZ1516	g22266
XZ1516	g4134
XZ1516	g4590
XZ1516	g8424
XZ1516	g22779
XZ1516	g16932
XZ1516	g5951
XZ1516	g11896
XZ1516	g20893
XZ1516	g18270
XZ1516	g7854
XZ1516	g9385
XZ1516	g9828
XZ1516	g8410
XZ1516	g20906
XZ1516	g11533
XZ1516	g10685
XZ1516	g16056
XZ1516	g1944
XZ1516	g21976
XZ1516	g6819
XZ1516	g22134
XZ1516	g20903
XZ1516	g4722
XZ1516	g20931
XZ1516	g6810
XZ1516	g4585
XZ1516	g20901
XZ1516	g5725
XZ1516	g22543
XZ1516	g18249
XZ1516	g22730
XZ1516	g21977
XZ1516	g8310
XZ1516	g21974
XZ1516	g19678
XZ1516	g4586
XZ1516	g19493
XZ1516	g1316
XZ1516	g20925
XZ1516	g20945
XZ1516	g19520
XZ1516	g10290
XZ1516	g14534
XZ1516	g22491
XZ1516	g19444
XZ1516	g22079
XZ1516	g20894
XZ1516	g19393
XZ1516	g8938
XZ1516	g12173
XZ1516	g18238
XZ1516	g18215
XZ1516	g18503
XZ1516	g9504
XZ1516	g4439
XZ1516	g4434
XZ1516	g4440
XZ1516	g20930
XZ1516	g19764
XZ1516	g4552
XZ1516	g2591
XZ1516	g22932
XZ1516	g10235
XZ1516	g16469
XZ1516	g6984
XZ1516	g22049
XZ1516	g10352
XZ1516	g10323
XZ1516	g17653
XZ1516	g16078
XZ1516	g10624
XZ1516	g19401
XZ1516	g4401
XZ1516	g4593
XZ1516	g22791
XZ1516	g4379
XZ1516	g19466
XZ1516	g4420
XZ1516	g5753
XZ1516	g21970
XZ1516	g4716
XZ1516	g19429
XZ1516	g21923
XZ1516	g21058
XZ1516	g19472
XZ1516	g20912
XZ1516	g9651
XZ1516	g8900
XZ1516	g9388
XZ1516	g22080
XZ1516	g9049
XZ1516	g10741
XZ1516	g17403
XZ1516	g20831
XZ1516	g19763
XZ1516	g10740
XZ1516	g5695
XZ1516	g5168
XZ1516	g12270
XZ1516	g9633
XZ1516	g18237
XZ1516	g95
XZ1516	g2947
XZ1516	g4425
XZ1516	g19647
XZ1516	g19402
XZ1516	g17506
XZ1516	g21057
XZ1516	g22133
XZ1516	g16080
XZ1516	g21132
XZ1516	g4625
XZ1516	g17829
XZ1516	g7339
XZ1516	g22931
XZ1516	g19454
XZ1516	g18487
XZ1516	g12865
XZ1516	g6387
XZ1516	g10744
XZ1516	g18499
XZ1516	g22778
XZ1516	g9336
XZ1516	g18498
XZ1516	g22794
XZ1516	g8942
XZ1516	g20929
XZ1516	g8835
XZ1516	g7808
XZ1516	g4407
XZ1516	g19426
XZ1516	g22782
XZ1516	g20971
XZ1516	g22801
XZ1516	g9642
XZ1516	g10745
XZ1516	g14005
XZ1516	g4729
XZ1516	g8943
XZ1516	g20904
XZ1516	g8898
XZ1516	g3718
XZ1516	g17835
XZ1516	g20970
XZ1516	g5060
XZ1516	g20933
XZ1516	g16044
XZ1516	g16614
XZ1516	g20969
XZ1516	g14531
XZ1516	g16463
XZ1516	g18217
XZ1516	g18425
XZ1516	g17613
XZ1516	g19416
XZ1516	g8829
XZ1516	g22126
XZ1516	g17793
XZ1516	g22804
XZ1516	g9337
XZ1516	g18504
XZ1516	g16050
XZ1516	g4209
XZ1516	g20916
XZ1516	g19463
XZ1516	g7142
XZ1516	g6739
XZ1516	g21262
XZ1516	g12789
XZ1516	g14647
XZ1516	g19767
XZ1516	g6809
XZ1516	g18628
XZ1516	g19361
XZ1516	g21148
XZ1516	g19074
XZ1516	g19418
XZ1516	g19460
XZ1516	g21910
XZ1516	g19512
XZ1516	g17568
XZ1516	g554
XZ1516	g3783
XZ1516	g20119
XZ1516	g21975
XZ1516	g4377
XZ1516	g21065
XZ1516	g20926
XZ1516	g21971
XZ1516	g10478
XZ1516	g16524
XZ1516	g20833
XZ1516	g8427
XZ1516	g17622
XZ1516	g22807
XZ1516	g21956
XZ1516	g20907
XZ1516	g20913
XZ1516	g6807
XZ1516	g4725
XZ1516	g16692
XZ1516	g12806
XZ1516	g17346
XZ1516	g4591
XZ1516	g19442
XZ1516	g16919
XZ1516	g16536
XZ1516	g6817
XZ1516	g22048
XZ1516	g7910
XZ1516	g9377
XZ1516	g8485
XZ1516	g4014
XZ1516	g18565
XZ1516	g6385
XZ1516	g15899
XZ1516	g538
XZ1516	g4815
XZ1516	g18262
XZ1516	g11942
XZ1516	g18710
XZ1516	g22729
XZ1516	g19768
XZ1516	g13594
XZ1516	g8425
XZ1516	g4382
XZ1516	g16072
XZ1516	g4624
XZ1516	g4615
XZ1516	g4129
XZ1516	g6811
XZ1516	g18439
XZ1516	g9469
XZ1516	g8588
XZ1516	g241
XZ1516	g11923
XZ1516	g4613
XZ1516	g6832
XZ1516	g5142
XZ1516	g16076
XZ1516	g12838
XZ1516	g22071
XZ1516	g8836
XZ1516	g17771
XZ1516	g8607
XZ1516	g8901
XZ1516	g20914
XZ1516	g19769
XZ1516	g8964
XZ1516	g16071
XZ1516	g20896
XZ1516	g21289
XZ1516	g17520
XZ1516	g12585
XZ1516	g22790
XZ1516	g4847
XZ1516	g19732
XZ1516	g19762
XZ1516	g16077
XZ1516	g19436
XZ1516	g19455
XZ1516	g9596
XZ1516	g19390
XZ1516	g535
XZ1516	g18510
XZ1516	g19417
XZ1516	g16649
XZ1516	g20941
XZ1516	g8591
XZ1516	g15073
XZ1516	g18384
XZ1516	g13622
XZ1516	g20130
XZ1516	g18488
XZ1516	g20923
XZ1516	g4521
XZ1516	g4619
XZ1516	g15526
XZ1516	g4385
XZ1516	g19576
XZ1516	g8486
XZ1516	g15896
XZ1516	g22076
XZ1516	g16049
XZ1516	g22798
XZ1516	g16069
XZ1516	g9632
XZ1516	g16067
XZ1516	g19456
XZ1516	g20107
XZ1516	g20102
XZ1516	g16825
XZ1516	g21874
XZ1516	g8899
XZ1516	g19677
XZ1516	g15897
XZ1516	g20939
XZ1516	g9386
XZ1516	g8902
XZ1516	g19073
XZ1516	g22333
XZ1516	g11851
XZ1516	g16523
XZ1516	g8538
XZ1516	g17972
XZ1516	g19443
XZ1516	g20911
XZ1516	g22810
XZ1516	g18856
XZ1516	g21385
XZ1516	g16043
XZ1516	g8426
XZ1516	g3914
XZ1516	g9601
XZ1516	g22796
XZ1516	g16074
XZ1516	g10739
XZ1516	g19734
XZ1516	g19078
XZ1516	g16068
XZ1516	g22515
XZ1516	g5275
XZ1516	g21066
XZ1516	g14992
XZ1516	g4210
XZ1516	g13956
XZ1516	g19081
XZ1516	g19453
XZ1516	g19479
XZ1516	g9703
XZ1516	g9510
XZ1516	g14536
XZ1516	g12741
XZ1516	g19412
XZ1516	g20088
XZ1516	g19761
XZ1516	g22378
XZ1516	g8482
XZ1516	g3473
XZ1516	g9505
XZ1516	g4421
XZ1516	g6823
XZ1516	g5225
XZ1516	g9123
XZ1516	g19524
XZ1516	g16047
XZ1516	g6831
XZ1516	g16384
XZ1516	g10233
XZ1516	g4616
XZ1516	g8481
XZ1516	g20089
XZ1516	g19477
XZ1516	g20940
XZ1516	g19394
XZ1516	g2838
XZ1516	g19476
XZ1516	g19461
XZ1516	g21741
XZ1516	g6740
XZ1516	g18891
XZ1516	g20917
XZ1516	g19407
XZ1516	g21973
XZ1516	g6818
XZ1516	g1033
XZ1516	g16066
XZ1516	g13027
XZ1516	g22540
XZ1516	g148
XZ1516	g20900
XZ1516	g21332
XZ1516	g9573
XZ1516	g20983
XZ1516	g18549
XZ1516	g816
XZ1516	g20909
XZ1516	g4135
XZ1516	g20915
XZ1516	g4394
XZ1516	g6821
XZ1516	g13026
XZ1516	g9506
XZ1516	g4584
XZ1516	g17114
XZ1516	g4618
XZ1516	g8945
XZ1516	g22805
XZ1516	g21137
XZ1516	g20105
XZ1516	g19540
XZ1516	g13479
XZ1516	g7376
XZ1516	g12805
XZ1516	g21928
XZ1516	g6578
XZ1516	g10662
XZ1516	g5461
XZ1516	g21972
XZ1516	g16084
XZ1516	g22809
XZ1516	g22732
XZ1516	g21927
XZ1516	g8948
XZ1516	g22799
XZ1516	g6830
XZ1516	g15857
XZ1516	g9326
XZ1516	g13132
XZ1516	g21111
XZ1516	g5950
XZ1516	g15225
XZ1516	g3784
XZ1516	g21948
XZ1516	g8592
XZ1516	g19519
XZ1516	g22533
XZ1516	g22728
XZ1516	g19543
XZ1516	g8600
XZ1516	g9634
XZ1516	g6828
XZ1516	g10281
XZ1516	g5054
XZ1516	g22780
XZ1516	g7454
XZ1516	g17072
XZ1516	g16073
XZ1516	g8539
XZ1516	g4581
XZ1516	g19397
XZ1516	g565
XZ1516	g20982
XZ1516	g18236
XZ1516	g22781
XZ1516	g6825
XZ1516	g14756
XZ1516	g11872
XZ1516	g19546
XZ1516	g20117
XZ1516	g10621
XZ1516	g16053
XZ1516	g19228
XZ1516	g8126
XZ1516	g19409
XZ1516	g18319
XZ1516	g8534
XZ1516	g7096
XZ1516	g14560
XZ1516	g6746
XZ1516	g10604
XZ1516	g19496
XZ1516	g8330
XZ1516	g4582
XZ1516	g20899
XZ1516	g22789
XZ1516	g20125
XZ1516	g22499
XZ1516	g6833
XZ1516	g18251
XZ1516	g10353
XZ1516	g12843
XZ1516	g19502
XZ1516	g4409
XZ1516	g20924
XZ1516	g17345
XZ1516	g21675
XZ1516	g16340
XZ1516	g21937
XZ1516	g21929
XZ1516	g21945
XZ1516	g21933
XZ1516	g2734
XZ1516	g22815
XZ1516	g18213
XZ1516	g9387
XZ1516	g21862
XZ1516	g4614
XZ1516	g20035
XZ1516	g2292
XZ1516	g10620
XZ1516	g10623
XZ1516	g17831
XZ1516	g19431
XZ1516	g10660
XZ1516	g4587
XZ1516	g22731
XZ1516	g8936
XZ1516	g19760
XZ1516	g17828
XZ1516	g19514
XZ1516	g9328
XZ1516	g21934
XZ1516	g21942
XZ1516	g21938
XZ1516	g21930
XZ1516	g21946
XZ1516	g19441
XZ1516	g6812
XZ1516	g22298
XZ1516	g13191
XZ1516	g7123
XZ1516	g4588
XZ1516	g20101
XZ1516	g19544
XZ1516	g4227
XZ1516	g15854
XZ1516	g20932
XZ1516	g19428
XZ1516	g5177
XZ1516	g5152
XZ1516	g15577
XZ1516	g17156
XZ1516	g19395
XZ1516	g4997
XZ1516	g22795
XZ1516	g16933
XZ1516	g19072
XZ1516	g8636
XZ1516	g19648
XZ1516	g20118
XZ1516	g4717
XZ1516	g19492
XZ1516	g21863
XZ1516	g14535
XZ1516	g13029
XZ1516	g4583
XZ1516	g20897
XZ1516	g18314
XZ1516	g512
XZ1516	g11856
XZ1516	g22284
XZ1516	g22077
XZ1516	g10289
QX1791	g8723
QX1791	g13428
QX1791	g5826
QX1791	g11784
QX1791	g11783
QX1791	g19121
QX1791	g21035
QX1791	g19277
QX1791	g5767
QX1791	g5775
QX1791	g5511
QX1791	g11858
QX1791	g21184
QX1791	g5942
QX1791	g14233
QX1791	g5564
QX1791	g10755
QX1791	g22805
QX1791	g21387
QX1791	g19315
QX1791	g8989
QX1791	g2992
QX1791	g5723
QX1791	g18493
QX1791	g11557
QX1791	g11406
QX1791	g11425
QX1791	g5735
QX1791	g20946
QX1791	g12023
QX1791	g20403
QX1791	g13467
QX1791	g5770
QX1791	g5941
QX1791	g8979
QX1791	g21037
QX1791	g9029
QX1791	g14005
QX1791	g21453
QX1791	g5876
QX1791	g21396
QX1791	g20958
QX1791	g18237
QX1791	g13324
QX1791	g18182
QX1791	g19376
QX1791	g13432
QX1791	g22811
QX1791	g10494
QX1791	g22788
QX1791	g11219
QX1791	g5725
QX1791	g5899
QX1791	g9683
QX1791	g18494
QX1791	g541
QX1791	g14450
QX1791	g18497
QX1791	g18100
QX1791	g13231
QX1791	g350
QX1791	g14128
QX1791	g21809
QX1791	g5025
QX1791	g13721
QX1791	g18780
QX1791	g19431
QX1791	g2671
QX1791	g11158
QX1791	g5711
QX1791	g5755
QX1791	g19977
QX1791	g21404
QX1791	g5371
QX1791	g8193
QX1791	g19123
QX1791	g9909
QX1791	g6034
QX1791	g5541
QX1791	g5936
QX1791	g9765
QX1791	g6902
QX1791	g10543
QX1791	g13232
QX1791	g3550
QX1791	g6507
QX1791	g22795
QX1791	g20973
QX1791	g13446
QX1791	g18099
QX1791	g10908
QX1791	g11271
QX1791	g6969
QX1791	g13430
QX1791	g10337
QX1791	g5031
QX1791	g21394
QX1791	g19116
QX1791	g22800
QX1791	g469
QX1791	g13849
QX1791	g13112
QX1791	g13846
QX1791	g15549
QX1791	g10861
QX1791	g8507
QX1791	g5867
QX1791	g10863
QX1791	g5902
QX1791	g13981
QX1791	g13436
QX1791	g5543
QX1791	g9807
QX1791	g18272
QX1791	g2290
QX1791	g19117
QX1791	g18721
QX1791	g6540
QX1791	g5509
QX1791	g5759
QX1791	g5517
QX1791	g13857
QX1791	g10327
QX1791	g9839
QX1791	g9846
QX1791	g5793
QX1791	g10874
QX1791	g16689
QX1791	g13095
QX1791	g18131
QX1791	g22815
QX1791	g5534
QX1791	g5537
QX1791	g5328
QX1791	g19127
QX1791	g11107
QX1791	g19128
QX1791	g13151
QX1791	g12779
QX1791	g13464
QX1791	g11725
QX1791	g5333
QX1791	g20148
QX1791	g22358
QX1791	g2915
QX1791	g5045
QX1791	g5705
QX1791	g13463
QX1791	g13835
QX1791	g5680
QX1791	g13445
QX1791	g1071
QX1791	g2071
QX1791	g13197
QX1791	g13817
QX1791	g6991
QX1791	g20947
QX1791	g19342
QX1791	g18123
QX1791	g5890
QX1791	g19242
QX1791	g5673
QX1791	g21402
QX1791	g7375
QX1791	g9789
QX1791	g10858
QX1791	g14544
QX1791	g13459
QX1791	g4006
QX1791	g20959
QX1791	g5494
QX1791	g10240
QX1791	g5671
QX1791	g11450
QX1791	g20969
QX1791	g5781
QX1791	g5016
QX1791	g5729
QX1791	g2651
QX1791	g12312
QX1791	g5668
QX1791	g5790
QX1791	g2348
QX1791	g18724
QX1791	g3263
QX1791	g13470
QX1791	g16635
QX1791	g13729
QX1791	g18238
QX1791	g4943
QX1791	g5402
QX1791	g13465
QX1791	g16728
QX1791	g11222
QX1791	g18339
QX1791	g22817
QX1791	g6
QX1791	g9005
QX1791	g22808
QX1791	g13449
QX1791	g3226
QX1791	g18728
QX1791	g4592
QX1791	g4591
QX1791	g22819
QX1791	g13234
QX1791	g13719
QX1791	g1885
QX1791	g13429
QX1791	g5868
QX1791	g13905
QX1791	g22796
QX1791	g472
QX1791	g13466
QX1791	g19287
QX1791	g5719
QX1791	g1804
QX1791	g9709
QX1791	g2657
QX1791	g11529
QX1791	g5768
QX1791	g5682
QX1791	g13444
QX1791	g11448
QX1791	g9538
QX1791	g5825
QX1791	g22551
QX1791	g5760
QX1791	g5728
QX1791	g18110
QX1791	g9832
QX1791	g6889
QX1791	g22590
QX1791	g18124
QX1791	g21551
QX1791	g12724
QX1791	g18298
QX1791	g13440
QX1791	g5382
QX1791	g5900
QX1791	g20290
QX1791	g5678
QX1791	g13668
QX1791	g10862
QX1791	g18492
QX1791	g17179
QX1791	g3599
QX1791	g11165
QX1791	g13479
QX1791	g15716
QX1791	g3203
QX1791	g5685
QX1791	g22801
QX1791	g13435
QX1791	g21526
QX1791	g22353
QX1791	g13283
QX1791	g13427
QX1791	g3587
QX1791	g9382
QX1791	g15493
QX1791	g5967
QX1791	g471
QX1791	g2782
QX1791	g13174
QX1791	g18232
QX1791	g3697
QX1791	g15685
QX1791	g5807
QX1791	g18716
QX1791	g22784
QX1791	g17941
QX1791	g6942
QX1791	g13903
QX1791	g13667
QX1791	g18835
QX1791	g5774
QX1791	g13845
QX1791	g22797
QX1791	g19007
QX1791	g5747
QX1791	g5741
QX1791	g5536
QX1791	g9809
QX1791	g5563
QX1791	g5676
QX1791	g5372
QX1791	g1766
QX1791	g22789
QX1791	g10492
QX1791	g18801
QX1791	g22567
QX1791	g13434
QX1791	g20115
QX1791	g11534
QX1791	g13462
QX1791	g13904
QX1791	g5907
QX1791	g1318
QX1791	g20970
QX1791	g12335
QX1791	g6283
QX1791	g22822
QX1791	g5786
QX1791	g14832
QX1791	g5533
QX1791	g18498
QX1791	g12331
QX1791	g3863
QX1791	g227
QX1791	g22550
QX1791	g21185
QX1791	g19313
QX1791	g13471
QX1791	g18101
QX1791	g20493
QX1791	g20972
QX1791	g5761
QX1791	g10911
QX1791	g13443
QX1791	g674
QX1791	g11804
QX1791	g14664
QX1791	g20957
QX1791	g293
QX1791	g19265
QX1791	g21398
QX1791	g5039
QX1791	g18122
QX1791	g20961
QX1791	g13756
QX1791	g13716
QX1791	g21382
QX1791	g5947
QX1791	g11558
QX1791	g5672
QX1791	g20951
QX1791	g3696
QX1791	g21521
QX1791	g25
QX1791	g5466
QX1791	g22810
QX1791	g9795
QX1791	g5539
QX1791	g18527
QX1791	g11423
QX1791	g5700
QX1791	g13438
QX1791	g5574
QX1791	g13437
QX1791	g5758
QX1791	g21562
QX1791	g5024
QX1791	g6913
QX1791	g22818
QX1791	g5744
QX1791	g6834
QX1791	g20962
QX1791	g10965
QX1791	g12698
QX1791	g13010
QX1791	g10328
QX1791	g2508
QX1791	g13439
QX1791	g3231
QX1791	g5684
QX1791	g10964
QX1791	g5512
QX1791	g18975
QX1791	g18834
QX1791	g20658
QX1791	g5357
QX1791	g5704
QX1791	g21407
QX1791	g11882
QX1791	g21332
QX1791	g13454
QX1791	g5538
QX1791	g5030
QX1791	g5033
QX1791	g6480
QX1791	g7264
QX1791	g11761
QX1791	g22544
QX1791	g10155
QX1791	g20413
QX1791	g19385
QX1791	g7235
QX1791	g20960
QX1791	g19314
QX1791	g18427
QX1791	g4890
QX1791	g5568
QX1791	g22793
QX1791	g13115
QX1791	g18009
QX1791	g11466
QX1791	g5569
QX1791	g13754
QX1791	g21535
QX1791	g13838
QX1791	g695
QX1791	g19276
QX1791	g19288
QX1791	g16631
QX1791	g10971
QX1791	g21550
QX1791	g12733
QX1791	g12336
QX1791	g9840
QX1791	g9847
QX1791	g5565
QX1791	g10036
QX1791	g11556
QX1791	g5663
QX1791	g22790
QX1791	g9584
QX1791	g11983
QX1791	g5782
QX1791	g14668
QX1791	g5710
QX1791	g5514
QX1791	g13469
QX1791	g20954
QX1791	g5736
QX1791	g13848
QX1791	g2816
QX1791	g5665
QX1791	g11145
QX1791	g5805
QX1791	g5369
QX1791	g5969
QX1791	g5757
QX1791	g470
QX1791	g10873
QX1791	g20968
QX1791	g12828
QX1791	g5718
QX1791	g291
QX1791	g19115
QX1791	g5740
QX1791	g18499
QX1791	g5560
QX1791	g21536
QX1791	g11427
QX1791	g17698
QX1791	g10909
QX1791	g5368
QX1791	g18183
QX1791	g22809
QX1791	g6888
QX1791	g5683
QX1791	g11689
QX1791	g5674
QX1791	g15793
QX1791	g19125
QX1791	g5675
QX1791	g18722
QX1791	g22814
QX1791	g20948
QX1791	g6748
QX1791	g19433
QX1791	g11449
QX1791	g5906
QX1791	g15444
QX1791	g17073
QX1791	g11426
QX1791	g694
QX1791	g5893
QX1791	g5773
QX1791	g22791
QX1791	g22799
QX1791	g18428
QX1791	g5966
QX1791	g21549
QX1791	g6707
QX1791	g21540
QX1791	g10035
QX1791	g22583
QX1791	g13477
QX1791	g5370
QX1791	g9831
QX1791	g13922
QX1791	g18526
QX1791	g22798
QX1791	g5745
QX1791	g5023
QX1791	g5028
QX1791	g294
QX1791	g18500
QX1791	g18495
QX1791	g5866
QX1791	g9835
QX1791	g5746
QX1791	g18060
QX1791	g728
QX1791	g13235
QX1791	g13843
QX1791	g14232
QX1791	g5015
QX1791	g13113
QX1791	g716
QX1791	g9864
QX1791	g5869
QX1791	g5791
QX1791	g21034
QX1791	g21339
QX1791	g3586
QX1791	g18764
QX1791	g5945
QX1791	g19122
QX1791	g20967
QX1791	g13720
QX1791	g18831
QX1791	g21158
QX1791	g9540
QX1791	g13114
QX1791	g11627
QX1791	g13237
QX1791	g3264
QX1791	g9830
QX1791	g3043
QX1791	g2866
QX1791	g22599
QX1791	g18603
QX1791	g18763
QX1791	g550
QX1791	g22792
QX1791	g10295
QX1791	g10843
QX1791	g13323
QX1791	g10387
QX1791	g5875
QX1791	g14667
QX1791	g5575
QX1791	g6284
QX1791	g18299
QX1791	g10872
QX1791	g20030
QX1791	g5032
QX1791	g13472
QX1791	g5330
QX1791	g5367
QX1791	g12042
QX1791	g5014
QX1791	g5
QX1791	g13474
QX1791	g12611
QX1791	g11872
QX1791	g16344
QX1791	g5772
QX1791	g5335
QX1791	g757
QX1791	g19345
QX1791	g21547
QX1791	g2825
QX1791	g20955
QX1791	g5570
QX1791	g18179
QX1791	g13669
QX1791	g13156
QX1791	g22352
QX1791	g15588
QX1791	g13717
QX1791	g5026
QX1791	g9854
QX1791	g8222
QX1791	g20953
QX1791	g20728
QX1791	g22356
QX1791	g22794
QX1791	g3079
QX1791	g13233
QX1791	g5742
QX1791	g19275
QX1791	g5329
QX1791	g5338
QX1791	g21401
QX1791	g21403
QX1791	g21405
QX1791	g11328
QX1791	g11243
QX1791	g13238
QX1791	g19278
QX1791	g6967
QX1791	g11447
QX1791	g5948
QX1791	g5667
QX1791	g16638
QX1791	g5804
QX1791	g5679
QX1791	g5513
QX1791	g11646
QX1791	g13665
QX1791	g19264
QX1791	g2999
QX1791	g22596
QX1791	g5664
QX1791	g12043
QX1791	g5670
QX1791	g5717
QX1791	g21548
QX1791	g21143
QX1791	g5817
QX1791	g16970
QX1791	g19126
QX1791	g13816
QX1791	g5049
QX1791	g3280
QX1791	g6827
QX1791	g5873
QX1791	g13468
QX1791	g22802
QX1791	g9007
QX1791	g18725
QX1791	g13856
QX1791	g21514
QX1791	g2991
QX1791	g11464
QX1791	g21412
QX1791	g13473
QX1791	g22785
QX1791	g4352
QX1791	g13718
QX1791	g19129
QX1791	g22807
QX1791	g5726
QX1791	g19274
QX1791	g13447
QX1791	g295
QX1791	g11484
QX1791	g18601
QX1791	g2242
QX1791	g11040
QX1791	g9437
QX1791	g19821
QX1791	g5934
QX1791	g11687
QX1791	g13683
QX1791	g13441
QX1791	g18693
QX1791	g10280
QX1791	g13819
QX1791	g645
QX1791	g22787
QX1791	g5669
QX1791	g9808
QX1791	g12329
QX1791	g5356
QX1791	g21406
QX1791	g19341
QX1791	g5771
QX1791	g19377
QX1791	g16753
QX1791	g5743
QX1791	g13715
QX1791	g10910
QX1791	g2781
QX1791	g11477
QX1791	g22357
QX1791	g9289
QX1791	g16630
QX1791	g18974
QX1791	g12708
QX1791	g13833
QX1791	g22804
QX1791	g6509
QX1791	g13622
QX1791	g10912
QX1791	g5677
QX1791	g13326
QX1791	g5870
QX1791	g20949
QX1791	g5721
QX1791	g6986
QX1791	g12332
QX1791	g5535
ECA251	g2735
ECA251	g8024
ECA251	g4566
ECA251	g22006
ECA251	g510
ECA251	g19494
ECA251	g19493
ECA251	g19852
ECA251	g7981
ECA251	g527
ECA251	g5370
ECA251	g7823
ECA251	g1086
ECA251	g300
ECA251	g14570
ECA251	g1303
ECA251	g572
ECA251	g566
ECA251	g7687
ECA251	g21478
ECA251	g487
ECA251	g5621
ECA251	g7978
ECA251	g592
ECA251	g5900
ECA251	g8261
ECA251	g19783
ECA251	g12155
ECA251	g20519
ECA251	g19713
